"Step","stateleaky-1e-4 - eval_bit_acc","stateleaky-1e-4 - eval_bit_acc__MIN","stateleaky-1e-4 - eval_bit_acc__MAX","stateleaky-5e-4 - eval_bit_acc","stateleaky-5e-4 - eval_bit_acc__MIN","stateleaky-5e-4 - eval_bit_acc__MAX","stateleaky-3e-4 - eval_bit_acc","stateleaky-3e-4 - eval_bit_acc__MIN","stateleaky-3e-4 - eval_bit_acc__MAX","gen2-assoc-eval-5e-4 - eval_bit_acc","gen2-assoc-eval-5e-4 - eval_bit_acc__MIN","gen2-assoc-eval-5e-4 - eval_bit_acc__MAX","gen2-assoc-eval-3e-4 - eval_bit_acc","gen2-assoc-eval-3e-4 - eval_bit_acc__MIN","gen2-assoc-eval-3e-4 - eval_bit_acc__MAX","gen2-assoc-eval-1e-4 - eval_bit_acc","gen2-assoc-eval-1e-4 - eval_bit_acc__MIN","gen2-assoc-eval-1e-4 - eval_bit_acc__MAX"
"1176","0.624140625","0.624140625","0.624140625","0.625859375","0.625859375","0.625859375","0.6209375","0.6209375","0.6209375","0.765234375","0.765234375","0.765234375","0.930546875","0.930546875","0.930546875","0.883984375","0.883984375","0.883984375"
"1187","0.625625","0.625625","0.625625","0.626484375","0.626484375","0.626484375","0.624140625","0.624140625","0.624140625","0.7740625","0.7740625","0.7740625","0.935390625","0.935390625","0.935390625","0.88140625","0.88140625","0.88140625"
"1198","0.62796875","0.62796875","0.62796875","0.631875","0.631875","0.631875","0.624453125","0.624453125","0.624453125","0.76921875","0.76921875","0.76921875","0.92046875","0.92046875","0.92046875","0.879375","0.879375","0.879375"
"1209","0.623671875","0.623671875","0.623671875","0.628125","0.628125","0.628125","0.623671875","0.623671875","0.623671875","0.7715625","0.7715625","0.7715625","0.92953125","0.92953125","0.92953125","0.87875","0.87875","0.87875"
"1220","0.621953125","0.621953125","0.621953125","0.625546875","0.625546875","0.625546875","0.6221875","0.6221875","0.6221875","0.777734375","0.777734375","0.777734375","0.93296875","0.93296875","0.93296875","0.881171875","0.881171875","0.881171875"
"1231","0.623984375","0.623984375","0.623984375","0.626875","0.626875","0.626875","0.621875","0.621875","0.621875","0.772578125","0.772578125","0.772578125","0.937421875","0.937421875","0.937421875","0.87984375","0.87984375","0.87984375"
"1242","0.6215625","0.6215625","0.6215625","0.627109375","0.627109375","0.627109375","0.620625","0.620625","0.620625","0.77703125","0.77703125","0.77703125","0.929375","0.929375","0.929375","0.87828125","0.87828125","0.87828125"
"1253","0.62625","0.62625","0.62625","0.625","0.625","0.625","0.622109375","0.622109375","0.622109375","0.7671875","0.7671875","0.7671875","0.94046875","0.94046875","0.94046875","0.885","0.885","0.885"
"1264","0.62453125","0.62453125","0.62453125","0.623828125","0.623828125","0.623828125","0.625078125","0.625078125","0.625078125","0.78328125","0.78328125","0.78328125","0.934296875","0.934296875","0.934296875","0.878125","0.878125","0.878125"
"1275","0.621171875","0.621171875","0.621171875","0.626015625","0.626015625","0.626015625","0.62359375","0.62359375","0.62359375","0.782109375","0.782109375","0.782109375","0.9390625","0.9390625","0.9390625","0.882578125","0.882578125","0.882578125"
"1286","0.617890625","0.617890625","0.617890625","0.630234375","0.630234375","0.630234375","0.628046875","0.628046875","0.628046875","0.788125","0.788125","0.788125","0.943515625","0.943515625","0.943515625","0.878359375","0.878359375","0.878359375"
"1297","0.62609375","0.62609375","0.62609375","0.62765625","0.62765625","0.62765625","0.62234375","0.62234375","0.62234375","0.775390625","0.775390625","0.775390625","0.934375","0.934375","0.934375","0.883125","0.883125","0.883125"
"1308","0.62296875","0.62296875","0.62296875","0.6265625","0.6265625","0.6265625","0.6253125","0.6253125","0.6253125","0.786484375","0.786484375","0.786484375","0.936015625","0.936015625","0.936015625","0.88546875","0.88546875","0.88546875"
"1319","0.623984375","0.623984375","0.623984375","0.6275","0.6275","0.6275","0.6225","0.6225","0.6225","0.78640625","0.78640625","0.78640625","0.943359375","0.943359375","0.943359375","0.883984375","0.883984375","0.883984375"
"1330","0.62421875","0.62421875","0.62421875","0.627421875","0.627421875","0.627421875","0.621171875","0.621171875","0.621171875","0.752578125","0.752578125","0.752578125","0.937578125","0.937578125","0.937578125","0.8840625","0.8840625","0.8840625"
"1341","0.62546875","0.62546875","0.62546875","0.62859375","0.62859375","0.62859375","0.62421875","0.62421875","0.62421875","0.78375","0.78375","0.78375","0.9440625","0.9440625","0.9440625","0.888984375","0.888984375","0.888984375"
"1352","0.62546875","0.62546875","0.62546875","0.62578125","0.62578125","0.62578125","0.622109375","0.622109375","0.622109375","0.76796875","0.76796875","0.76796875","0.93703125","0.93703125","0.93703125","0.883984375","0.883984375","0.883984375"
"1363","0.628046875","0.628046875","0.628046875","0.6290625","0.6290625","0.6290625","0.626796875","0.626796875","0.626796875","0.782578125","0.782578125","0.782578125","0.937265625","0.937265625","0.937265625","0.885859375","0.885859375","0.885859375"
"1374","0.62578125","0.62578125","0.62578125","0.631953125","0.631953125","0.631953125","0.623125","0.623125","0.623125","0.77890625","0.77890625","0.77890625","0.92828125","0.92828125","0.92828125","0.88296875","0.88296875","0.88296875"
"1385","0.619140625","0.619140625","0.619140625","0.628125","0.628125","0.628125","0.62328125","0.62328125","0.62328125","0.7759375","0.7759375","0.7759375","0.93890625","0.93890625","0.93890625","0.881328125","0.881328125","0.881328125"
"1396","0.623125","0.623125","0.623125","0.624609375","0.624609375","0.624609375","0.6215625","0.6215625","0.6215625","0.7809375","0.7809375","0.7809375","0.94109375","0.94109375","0.94109375","0.89140625","0.89140625","0.89140625"
"1407","0.62234375","0.62234375","0.62234375","0.629921875","0.629921875","0.629921875","0.6240625","0.6240625","0.6240625","0.78109375","0.78109375","0.78109375","0.940625","0.940625","0.940625","0.889453125","0.889453125","0.889453125"
"1418","0.620859375","0.620859375","0.620859375","0.63140625","0.63140625","0.63140625","0.628984375","0.628984375","0.628984375","0.778828125","0.778828125","0.778828125","0.942578125","0.942578125","0.942578125","0.88390625","0.88390625","0.88390625"
"1429","0.621875","0.621875","0.621875","0.626484375","0.626484375","0.626484375","0.62875","0.62875","0.62875","0.78734375","0.78734375","0.78734375","0.939765625","0.939765625","0.939765625","0.89625","0.89625","0.89625"
"1440","0.62125","0.62125","0.62125","0.630859375","0.630859375","0.630859375","0.62734375","0.62734375","0.62734375","0.785703125","0.785703125","0.785703125","0.938984375","0.938984375","0.938984375","0.8878125","0.8878125","0.8878125"
"1451","0.624609375","0.624609375","0.624609375","0.627890625","0.627890625","0.627890625","0.625390625","0.625390625","0.625390625","0.78671875","0.78671875","0.78671875","0.944609375","0.944609375","0.944609375","0.891015625","0.891015625","0.891015625"
"1462","0.625859375","0.625859375","0.625859375","0.629609375","0.629609375","0.629609375","0.62578125","0.62578125","0.62578125","0.7859375","0.7859375","0.7859375","0.94171875","0.94171875","0.94171875","0.88671875","0.88671875","0.88671875"
"1473","0.627109375","0.627109375","0.627109375","0.629375","0.629375","0.629375","0.62453125","0.62453125","0.62453125","0.78359375","0.78359375","0.78359375","0.942421875","0.942421875","0.942421875","0.887265625","0.887265625","0.887265625"
"1484","0.628984375","0.628984375","0.628984375","0.63015625","0.63015625","0.63015625","0.62375","0.62375","0.62375","0.769921875","0.769921875","0.769921875","0.945390625","0.945390625","0.945390625","0.893203125","0.893203125","0.893203125"
"1495","0.625","0.625","0.625","0.629296875","0.629296875","0.629296875","0.62421875","0.62421875","0.62421875","0.788515625","0.788515625","0.788515625","0.943671875","0.943671875","0.943671875","0.895234375","0.895234375","0.895234375"
"1506","0.6240625","0.6240625","0.6240625","0.63453125","0.63453125","0.63453125","0.62421875","0.62421875","0.62421875","0.785390625","0.785390625","0.785390625","0.94421875","0.94421875","0.94421875","0.893125","0.893125","0.893125"
"1517","0.6234375","0.6234375","0.6234375","0.631015625","0.631015625","0.631015625","0.622890625","0.622890625","0.622890625","0.77515625","0.77515625","0.77515625","0.94828125","0.94828125","0.94828125","0.889453125","0.889453125","0.889453125"
"1528","0.625625","0.625625","0.625625","0.632734375","0.632734375","0.632734375","0.6253125","0.6253125","0.6253125","0.769140625","0.769140625","0.769140625","0.947421875","0.947421875","0.947421875","0.893671875","0.893671875","0.893671875"
"1539","0.622265625","0.622265625","0.622265625","0.631640625","0.631640625","0.631640625","0.6275","0.6275","0.6275","0.771015625","0.771015625","0.771015625","0.94921875","0.94921875","0.94921875","0.890859375","0.890859375","0.890859375"
"1550","0.62375","0.62375","0.62375","0.629140625","0.629140625","0.629140625","0.629375","0.629375","0.629375","0.78984375","0.78984375","0.78984375","0.950546875","0.950546875","0.950546875","0.89828125","0.89828125","0.89828125"
"1561","0.625078125","0.625078125","0.625078125","0.63046875","0.63046875","0.63046875","0.624453125","0.624453125","0.624453125","0.7840625","0.7840625","0.7840625","0.948515625","0.948515625","0.948515625","0.890390625","0.890390625","0.890390625"
"1572","0.623984375","0.623984375","0.623984375","0.627578125","0.627578125","0.627578125","0.62515625","0.62515625","0.62515625","0.781015625","0.781015625","0.781015625","0.94796875","0.94796875","0.94796875","0.894375","0.894375","0.894375"
"1583","0.625390625","0.625390625","0.625390625","0.627734375","0.627734375","0.627734375","0.626171875","0.626171875","0.626171875","0.7928125","0.7928125","0.7928125","0.955546875","0.955546875","0.955546875","0.89421875","0.89421875","0.89421875"
"1594","0.619375","0.619375","0.619375","0.62875","0.62875","0.62875","0.622109375","0.622109375","0.622109375","0.79421875","0.79421875","0.79421875","0.94609375","0.94609375","0.94609375","0.892578125","0.892578125","0.892578125"
"1605","0.626640625","0.626640625","0.626640625","0.62671875","0.62671875","0.62671875","0.62671875","0.62671875","0.62671875","0.787265625","0.787265625","0.787265625","0.951171875","0.951171875","0.951171875","0.8971875","0.8971875","0.8971875"
"1616","0.62234375","0.62234375","0.62234375","0.62875","0.62875","0.62875","0.621328125","0.621328125","0.621328125","0.783359375","0.783359375","0.783359375","0.95375","0.95375","0.95375","0.89484375","0.89484375","0.89484375"
"1627","0.622109375","0.622109375","0.622109375","0.6303125","0.6303125","0.6303125","0.62453125","0.62453125","0.62453125","0.779609375","0.779609375","0.779609375","0.95203125","0.95203125","0.95203125","0.898203125","0.898203125","0.898203125"
"1638","0.62625","0.62625","0.62625","0.630859375","0.630859375","0.630859375","0.625078125","0.625078125","0.625078125","0.79078125","0.79078125","0.79078125","0.95171875","0.95171875","0.95171875","0.89421875","0.89421875","0.89421875"
"1649","0.62390625","0.62390625","0.62390625","0.631953125","0.631953125","0.631953125","0.6234375","0.6234375","0.6234375","0.789296875","0.789296875","0.789296875","0.94890625","0.94890625","0.94890625","0.896328125","0.896328125","0.896328125"
"1660","0.62125","0.62125","0.62125","0.63046875","0.63046875","0.63046875","0.62609375","0.62609375","0.62609375","0.779375","0.779375","0.779375","0.950625","0.950625","0.950625","0.8928125","0.8928125","0.8928125"
"1671","0.621484375","0.621484375","0.621484375","0.62578125","0.62578125","0.62578125","0.62796875","0.62796875","0.62796875","0.79140625","0.79140625","0.79140625","0.94421875","0.94421875","0.94421875","0.898515625","0.898515625","0.898515625"
"1682","0.62328125","0.62328125","0.62328125","0.6284375","0.6284375","0.6284375","0.629296875","0.629296875","0.629296875","0.7878125","0.7878125","0.7878125","0.94890625","0.94890625","0.94890625","0.900234375","0.900234375","0.900234375"
"1693","0.624765625","0.624765625","0.624765625","0.62828125","0.62828125","0.62828125","0.630546875","0.630546875","0.630546875","0.792734375","0.792734375","0.792734375","0.951953125","0.951953125","0.951953125","0.9021875","0.9021875","0.9021875"
"1704","0.623046875","0.623046875","0.623046875","0.62734375","0.62734375","0.62734375","0.62765625","0.62765625","0.62765625","0.778828125","0.778828125","0.778828125","0.954609375","0.954609375","0.954609375","0.8978125","0.8978125","0.8978125"
"1715","0.623828125","0.623828125","0.623828125","0.63015625","0.63015625","0.63015625","0.6259375","0.6259375","0.6259375","0.775859375","0.775859375","0.775859375","0.94890625","0.94890625","0.94890625","0.898671875","0.898671875","0.898671875"
"1726","0.625","0.625","0.625","0.62984375","0.62984375","0.62984375","0.626171875","0.626171875","0.626171875","0.788671875","0.788671875","0.788671875","0.95296875","0.95296875","0.95296875","0.903515625","0.903515625","0.903515625"
"1737","0.6215625","0.6215625","0.6215625","0.63515625","0.63515625","0.63515625","0.624609375","0.624609375","0.624609375","0.79203125","0.79203125","0.79203125","0.951796875","0.951796875","0.951796875","0.902265625","0.902265625","0.902265625"
"1748","0.6240625","0.6240625","0.6240625","0.627734375","0.627734375","0.627734375","0.623984375","0.623984375","0.623984375","0.79890625","0.79890625","0.79890625","0.948046875","0.948046875","0.948046875","0.9040625","0.9040625","0.9040625"
"1759","0.62515625","0.62515625","0.62515625","0.629765625","0.629765625","0.629765625","0.625078125","0.625078125","0.625078125","0.776875","0.776875","0.776875","0.942421875","0.942421875","0.942421875","0.90625","0.90625","0.90625"
"1770","0.62171875","0.62171875","0.62171875","0.630390625","0.630390625","0.630390625","0.62421875","0.62421875","0.62421875","0.7890625","0.7890625","0.7890625","0.945078125","0.945078125","0.945078125","0.900703125","0.900703125","0.900703125"
"1781","0.62296875","0.62296875","0.62296875","0.6334375","0.6334375","0.6334375","0.6284375","0.6284375","0.6284375","0.789453125","0.789453125","0.789453125","0.9421875","0.9421875","0.9421875","0.9040625","0.9040625","0.9040625"
"1792","0.622265625","0.622265625","0.622265625","0.62875","0.62875","0.62875","0.626953125","0.626953125","0.626953125","0.787421875","0.787421875","0.787421875","0.957734375","0.957734375","0.957734375","0.903828125","0.903828125","0.903828125"
"1803","0.619140625","0.619140625","0.619140625","0.627109375","0.627109375","0.627109375","0.62359375","0.62359375","0.62359375","0.779609375","0.779609375","0.779609375","0.953125","0.953125","0.953125","0.9071875","0.9071875","0.9071875"
"1814","0.62015625","0.62015625","0.62015625","0.62828125","0.62828125","0.62828125","0.62796875","0.62796875","0.62796875","0.787734375","0.787734375","0.787734375","0.959921875","0.959921875","0.959921875","0.908203125","0.908203125","0.908203125"
"1825","0.621484375","0.621484375","0.621484375","0.630234375","0.630234375","0.630234375","0.625625","0.625625","0.625625","0.76765625","0.76765625","0.76765625","0.95328125","0.95328125","0.95328125","0.911640625","0.911640625","0.911640625"
"1836","0.627890625","0.627890625","0.627890625","0.63484375","0.63484375","0.63484375","0.62453125","0.62453125","0.62453125","0.794453125","0.794453125","0.794453125","0.9565625","0.9565625","0.9565625","0.907578125","0.907578125","0.907578125"
"1847","0.623359375","0.623359375","0.623359375","0.629453125","0.629453125","0.629453125","0.62765625","0.62765625","0.62765625","0.7984375","0.7984375","0.7984375","0.95578125","0.95578125","0.95578125","0.908671875","0.908671875","0.908671875"
"1858","0.625390625","0.625390625","0.625390625","0.627421875","0.627421875","0.627421875","0.62421875","0.62421875","0.62421875","0.789296875","0.789296875","0.789296875","0.955859375","0.955859375","0.955859375","0.907265625","0.907265625","0.907265625"
"1869","0.62453125","0.62453125","0.62453125","0.629609375","0.629609375","0.629609375","0.62625","0.62625","0.62625","0.795625","0.795625","0.795625","0.9575","0.9575","0.9575","0.917890625","0.917890625","0.917890625"
"1880","0.6221875","0.6221875","0.6221875","0.629453125","0.629453125","0.629453125","0.62921875","0.62921875","0.62921875","0.79796875","0.79796875","0.79796875","0.957890625","0.957890625","0.957890625","0.913671875","0.913671875","0.913671875"
"1891","0.625625","0.625625","0.625625","0.62859375","0.62859375","0.62859375","0.624921875","0.624921875","0.624921875","0.792421875","0.792421875","0.792421875","0.957890625","0.957890625","0.957890625","0.907890625","0.907890625","0.907890625"
"1902","0.6253125","0.6253125","0.6253125","0.63359375","0.63359375","0.63359375","0.625625","0.625625","0.625625","0.791953125","0.791953125","0.791953125","0.957265625","0.957265625","0.957265625","0.9084375","0.9084375","0.9084375"
"1913","0.625234375","0.625234375","0.625234375","0.633203125","0.633203125","0.633203125","0.631640625","0.631640625","0.631640625","0.793828125","0.793828125","0.793828125","0.947578125","0.947578125","0.947578125","0.908984375","0.908984375","0.908984375"
"1924","0.6253125","0.6253125","0.6253125","0.634453125","0.634453125","0.634453125","0.62703125","0.62703125","0.62703125","0.79703125","0.79703125","0.79703125","0.9596875","0.9596875","0.9596875","0.919609375","0.919609375","0.919609375"
"1935","0.6246875","0.6246875","0.6246875","0.630078125","0.630078125","0.630078125","0.628203125","0.628203125","0.628203125","0.78703125","0.78703125","0.78703125","0.953203125","0.953203125","0.953203125","0.917109375","0.917109375","0.917109375"
"1946","0.62734375","0.62734375","0.62734375","0.631953125","0.631953125","0.631953125","0.62640625","0.62640625","0.62640625","0.787734375","0.787734375","0.787734375","0.946328125","0.946328125","0.946328125","0.914375","0.914375","0.914375"
"1957","0.6246875","0.6246875","0.6246875","0.634609375","0.634609375","0.634609375","0.62875","0.62875","0.62875","0.789765625","0.789765625","0.789765625","0.94984375","0.94984375","0.94984375","0.915390625","0.915390625","0.915390625"
"1968","0.626796875","0.626796875","0.626796875","0.63171875","0.63171875","0.63171875","0.626328125","0.626328125","0.626328125","0.795078125","0.795078125","0.795078125","0.9484375","0.9484375","0.9484375","0.916640625","0.916640625","0.916640625"
"1979","0.623984375","0.623984375","0.623984375","0.635546875","0.635546875","0.635546875","0.624921875","0.624921875","0.624921875","0.79046875","0.79046875","0.79046875","0.95140625","0.95140625","0.95140625","0.919609375","0.919609375","0.919609375"
"1990","0.626328125","0.626328125","0.626328125","0.63515625","0.63515625","0.63515625","0.623125","0.623125","0.623125","0.792421875","0.792421875","0.792421875","0.954140625","0.954140625","0.954140625","0.9184375","0.9184375","0.9184375"
"2001","0.627265625","0.627265625","0.627265625","0.632734375","0.632734375","0.632734375","0.62265625","0.62265625","0.62265625","0.795234375","0.795234375","0.795234375","0.94796875","0.94796875","0.94796875","0.918671875","0.918671875","0.918671875"
"2012","0.62875","0.62875","0.62875","0.62984375","0.62984375","0.62984375","0.628515625","0.628515625","0.628515625","0.78296875","0.78296875","0.78296875","0.955078125","0.955078125","0.955078125","0.92046875","0.92046875","0.92046875"
"2023","0.62453125","0.62453125","0.62453125","0.634140625","0.634140625","0.634140625","0.6271875","0.6271875","0.6271875","0.7884375","0.7884375","0.7884375","0.95390625","0.95390625","0.95390625","0.9196875","0.9196875","0.9196875"
