"Step","stateleaky - ppl","stateleaky - ppl__MIN","stateleaky - ppl__MAX","leaky - ppl","leaky - ppl__MIN","leaky - ppl__MAX"
"36281","15.503236093596234","15.503236093596234","15.503236093596234","","",""
"36361","14.355870093050244","14.355870093050244","14.355870093050244","","",""
"36395","15.886087107264325","15.886087107264325","15.886087107264325","","",""
"36409","14.762450907107434","14.762450907107434","14.762450907107434","","",""
"36411","15.795089862813256","15.795089862813256","15.795089862813256","","",""
"36413","13.995773289792098","13.995773289792098","13.995773289792098","","",""
"36422","13.247601872012124","13.247601872012124","13.247601872012124","","",""
"36429","14.70086874860623","14.70086874860623","14.70086874860623","","",""
"36445","14.842163001808022","14.842163001808022","14.842163001808022","","",""
"36465","13.036370124683021","13.036370124683021","13.036370124683021","","",""
"36516","15.288166260815633","15.288166260815633","15.288166260815633","","",""
"36580","15.751897143934874","15.751897143934874","15.751897143934874","","",""
"36598","15.715000501226475","15.715000501226475","15.715000501226475","","",""
"36638","14.558736145175414","14.558736145175414","14.558736145175414","","",""
"36644","13.703312590684645","13.703312590684645","13.703312590684645","","",""
"36706","13.23802881670377","13.23802881670377","13.23802881670377","","",""
"36713","15.989723478928115","15.989723478928115","15.989723478928115","","",""
"36716","14.300135248856256","14.300135248856256","14.300135248856256","","",""
"36741","13.75093200860958","13.75093200860958","13.75093200860958","","",""
"36742","14.966896657748704","14.966896657748704","14.966896657748704","","",""
"36765","16.256124766443627","16.256124766443627","16.256124766443627","","",""
"36782","12.818714935340287","12.818714935340287","12.818714935340287","","",""
"36785","13.954555566281464","13.954555566281464","13.954555566281464","","",""
"36807","14.822737869559429","14.822737869559429","14.822737869559429","","",""
"36818","15.2962478735092","15.2962478735092","15.2962478735092","","",""
"36837","15.096932785082567","15.096932785082567","15.096932785082567","","",""
"36840","14.659492223620807","14.659492223620807","14.659492223620807","","",""
"36845","15.64605436979764","15.64605436979764","15.64605436979764","","",""
"36850","13.220484294988822","13.220484294988822","13.220484294988822","","",""
"36854","15.074290310981382","15.074290310981382","15.074290310981382","","",""
"36896","14.09206694176193","14.09206694176193","14.09206694176193","","",""
"36932","14.879127171144669","14.879127171144669","14.879127171144669","","",""
"36953","14.690838831056542","14.690838831056542","14.690838831056542","","",""
"36961","16.176694154394486","16.176694154394486","16.176694154394486","","",""
"36988","12.95486469695783","12.95486469695783","12.95486469695783","","",""
"36991","13.267318062797955","13.267318062797955","13.267318062797955","","",""
"37013","13.919446718575477","13.919446718575477","13.919446718575477","","",""
"37016","16.23598516525691","16.23598516525691","16.23598516525691","","",""
"37024","14.036664639149702","14.036664639149702","14.036664639149702","","",""
"37038","14.633687547505835","14.633687547505835","14.633687547505835","","",""
"37057","14.028749303005894","14.028749303005894","14.028749303005894","","",""
"37086","13.342201606721279","13.342201606721279","13.342201606721279","","",""
"37211","14.969490591889546","14.969490591889546","14.969490591889546","","",""
"37215","15.381579163166503","15.381579163166503","15.381579163166503","","",""
"37229","13.752188131742104","13.752188131742104","13.752188131742104","","",""
"37241","16.110977344635458","16.110977344635458","16.110977344635458","","",""
"37252","14.29839036826377","14.29839036826377","14.29839036826377","","",""
"37288","13.589426271275153","13.589426271275153","13.589426271275153","","",""
"37465","14.55553400243007","14.55553400243007","14.55553400243007","","",""
"37501","14.437113301068088","14.437113301068088","14.437113301068088","","",""
"37534","15.637323049162765","15.637323049162765","15.637323049162765","","",""
"37590","15.46069919200443","15.46069919200443","15.46069919200443","","",""
"37591","14.279909364850207","14.279909364850207","14.279909364850207","","",""
"37615","14.627814087660475","14.627814087660475","14.627814087660475","","",""
"37620","14.988685763480408","14.988685763480408","14.988685763480408","","",""
"37654","14.550126279245104","14.550126279245104","14.550126279245104","","",""
"37658","14.952304078278196","14.952304078278196","14.952304078278196","","",""
"37661","13.882362429845006","13.882362429845006","13.882362429845006","","",""
"37677","15.019223682569613","15.019223682569613","15.019223682569613","","",""
"37710","14.40054904135318","14.40054904135318","14.40054904135318","","",""
"37726","16.311606807706237","16.311606807706237","16.311606807706237","","",""
"37731","14.314328663479316","14.314328663479316","14.314328663479316","","",""
"37793","14.091250240818786","14.091250240818786","14.091250240818786","","",""
"37828","16.462749869597964","16.462749869597964","16.462749869597964","","",""
"37832","12.471541071271622","12.471541071271622","12.471541071271622","","",""
"37854","12.675272931338206","12.675272931338206","12.675272931338206","","",""
"37856","14.54924372004446","14.54924372004446","14.54924372004446","","",""
"37899","13.48621691518607","13.48621691518607","13.48621691518607","","",""
"37903","14.801295144377987","14.801295144377987","14.801295144377987","","",""
"37913","15.411580943389657","15.411580943389657","15.411580943389657","","",""
"37929","14.685927969073408","14.685927969073408","14.685927969073408","","",""
"38019","13.512126550044828","13.512126550044828","13.512126550044828","","",""
"38035","14.440179367264577","14.440179367264577","14.440179367264577","","",""
"38040","13.964075845368697","13.964075845368697","13.964075845368697","","",""
"38044","12.075552121555983","12.075552121555983","12.075552121555983","","",""
"38057","12.817016930136335","12.817016930136335","12.817016930136335","","",""
"38060","13.338078858212945","13.338078858212945","13.338078858212945","","",""
"38066","13.688050047354348","13.688050047354348","13.688050047354348","","",""
"38074","14.229136369550208","14.229136369550208","14.229136369550208","","",""
"38182","13.921781157427839","13.921781157427839","13.921781157427839","","",""
"38196","13.71640429965375","13.71640429965375","13.71640429965375","","",""
"38199","14.67932163401785","14.67932163401785","14.67932163401785","","",""
"38301","13.380145072328995","13.380145072328995","13.380145072328995","","",""
"38304","15.290173118671241","15.290173118671241","15.290173118671241","","",""
"38384","15.250713943805216","15.250713943805216","15.250713943805216","","",""
"38420","13.17893862412012","13.17893862412012","13.17893862412012","","",""
"38508","13.405853911773603","13.405853911773603","13.405853911773603","","",""
"38522","13.544179674951353","13.544179674951353","13.544179674951353","","",""
"38532","13.506868809855202","13.506868809855202","13.506868809855202","","",""
"38567","13.713706472249495","13.713706472249495","13.713706472249495","","",""
"38582","14.833721401642219","14.833721401642219","14.833721401642219","","",""
"38644","13.982937810474686","13.982937810474686","13.982937810474686","","",""
"38662","15.323119502426623","15.323119502426623","15.323119502426623","","",""
"38693","14.35124250728287","14.35124250728287","14.35124250728287","","",""
"38733","14.09393021025559","14.09393021025559","14.09393021025559","","",""
"38791","15.08476003002764","15.08476003002764","15.08476003002764","","",""
"38802","13.75193323097087","13.75193323097087","13.75193323097087","","",""
"38829","14.543049483791814","14.543049483791814","14.543049483791814","","",""
"38846","15.766803417809863","15.766803417809863","15.766803417809863","","",""
"38879","13.720426516375417","13.720426516375417","13.720426516375417","","",""
"38916","13.251228240763872","13.251228240763872","13.251228240763872","","",""
"38920","15.959666832723029","15.959666832723029","15.959666832723029","","",""
"38955","14.1648189785647","14.1648189785647","14.1648189785647","","",""
"38959","14.567864097423218","14.567864097423218","14.567864097423218","","",""
"38964","14.836961023091025","14.836961023091025","14.836961023091025","","",""
"39088","13.877289004800252","13.877289004800252","13.877289004800252","","",""
"39147","13.580347199938469","13.580347199938469","13.580347199938469","","",""
"39162","14.262331191319404","14.262331191319404","14.262331191319404","","",""
"39196","12.684631772475578","12.684631772475578","12.684631772475578","","",""
"39202","12.926799588975722","12.926799588975722","12.926799588975722","","",""
"39263","12.371383158306005","12.371383158306005","12.371383158306005","","",""
"39264","13.089164351858587","13.089164351858587","13.089164351858587","","",""
"39273","14.980886354753338","14.980886354753338","14.980886354753338","","",""
"39279","12.912986189828693","12.912986189828693","12.912986189828693","","",""
"39286","12.835523614578918","12.835523614578918","12.835523614578918","","",""
"39291","15.13241192061626","15.13241192061626","15.13241192061626","","",""
"39292","13.512904784391843","13.512904784391843","13.512904784391843","","",""
"39321","14.513980706834154","14.513980706834154","14.513980706834154","","",""
"39330","13.125213455123385","13.125213455123385","13.125213455123385","","",""
"39335","13.569338648327149","13.569338648327149","13.569338648327149","","",""
"39346","15.60736736267674","15.60736736267674","15.60736736267674","","",""
"39386","13.369504591922558","13.369504591922558","13.369504591922558","","",""
"39411","12.877101563917382","12.877101563917382","12.877101563917382","","",""
"39431","13.834394022005776","13.834394022005776","13.834394022005776","","",""
"39478","13.510635022099278","13.510635022099278","13.510635022099278","","",""
"39574","13.286963785494544","13.286963785494544","13.286963785494544","","",""
"39582","14.436166991864928","14.436166991864928","14.436166991864928","","",""
"39595","13.620537232152111","13.620537232152111","13.620537232152111","","",""
"39635","14.886532769578606","14.886532769578606","14.886532769578606","","",""
"39639","14.822866690220621","14.822866690220621","14.822866690220621","","",""
"39643","12.995827234423885","12.995827234423885","12.995827234423885","","",""
"39671","14.662601865251585","14.662601865251585","14.662601865251585","","",""
"39700","12.945493267886187","12.945493267886187","12.945493267886187","","",""
"39716","14.097858678496975","14.097858678496975","14.097858678496975","","",""
"39794","14.08353867331993","14.08353867331993","14.08353867331993","","",""
"39805","15.021444201503105","15.021444201503105","15.021444201503105","","",""
"39861","13.419615208371566","13.419615208371566","13.419615208371566","","",""
"39890","15.675657056400405","15.675657056400405","15.675657056400405","","",""
"39970","13.647119646669413","13.647119646669413","13.647119646669413","","",""
"39972","12.635610531223392","12.635610531223392","12.635610531223392","","",""
"39984","15.461297297402222","15.461297297402222","15.461297297402222","","",""
"39991","14.502563764254882","14.502563764254882","14.502563764254882","","",""
"40076","13.605280818716315","13.605280818716315","13.605280818716315","","",""
"40130","13.425607654152905","13.425607654152905","13.425607654152905","","",""
"40144","12.313619853551728","12.313619853551728","12.313619853551728","","",""
"40158","13.886788268063203","13.886788268063203","13.886788268063203","","",""
"40230","12.461195745063412","12.461195745063412","12.461195745063412","","",""
"40263","13.125300698742896","13.125300698742896","13.125300698742896","","",""
"40277","14.073087818771326","14.073087818771326","14.073087818771326","","",""
"40293","14.226121740680009","14.226121740680009","14.226121740680009","","",""
"40294","13.925684431088632","13.925684431088632","13.925684431088632","","",""
"40351","13.99321219766896","13.99321219766896","13.99321219766896","","",""
"40367","14.663203473081063","14.663203473081063","14.663203473081063","","",""
"40394","12.500365780660752","12.500365780660752","12.500365780660752","","",""
"40473","13.617073993086128","13.617073993086128","13.617073993086128","","",""
"40480","12.782223555958069","12.782223555958069","12.782223555958069","","",""
"40481","13.769411965809002","13.769411965809002","13.769411965809002","","",""
"40508","12.405329720139441","12.405329720139441","12.405329720139441","","",""
"40523","14.555109289050364","14.555109289050364","14.555109289050364","","",""
"40530","13.38989735816746","13.38989735816746","13.38989735816746","","",""
"40552","14.249546690461592","14.249546690461592","14.249546690461592","","",""
"40576","13.067650032448427","13.067650032448427","13.067650032448427","","",""
"40580","13.471224889912635","13.471224889912635","13.471224889912635","","",""
"40590","13.536230153565983","13.536230153565983","13.536230153565983","","",""
"40666","12.761310794170443","12.761310794170443","12.761310794170443","","",""
"40679","14.812850475862746","14.812850475862746","14.812850475862746","","",""
"40683","14.099197469055454","14.099197469055454","14.099197469055454","","",""
"40723","13.093962907029534","13.093962907029534","13.093962907029534","","",""
"40769","14.002367979562184","14.002367979562184","14.002367979562184","","",""
"40775","15.25356433608837","15.25356433608837","15.25356433608837","","",""
"40807","14.642918962107299","14.642918962107299","14.642918962107299","","",""
"40827","13.026654599615394","13.026654599615394","13.026654599615394","","",""
"40832","12.543353873568673","12.543353873568673","12.543353873568673","","",""
"40905","14.243852772317055","14.243852772317055","14.243852772317055","","",""
"40944","14.144749172170075","14.144749172170075","14.144749172170075","","",""
"40959","13.866523453446705","13.866523453446705","13.866523453446705","","",""
"41015","13.064444374474595","13.064444374474595","13.064444374474595","","",""
"41046","13.115916312915047","13.115916312915047","13.115916312915047","","",""
"41049","13.041271769196324","13.041271769196324","13.041271769196324","","",""
"41098","12.855774032871699","12.855774032871699","12.855774032871699","","",""
"41108","15.006898131686782","15.006898131686782","15.006898131686782","","",""
"41162","12.677652582543889","12.677652582543889","12.677652582543889","","",""
"41208","13.029685261461877","13.029685261461877","13.029685261461877","","",""
"41234","13.71061866468653","13.71061866468653","13.71061866468653","","",""
"41264","14.989989812659664","14.989989812659664","14.989989812659664","","",""
"41299","13.040137366646128","13.040137366646128","13.040137366646128","","",""
"41305","13.818714380573756","13.818714380573756","13.818714380573756","","",""
"41348","13.934426570642035","13.934426570642035","13.934426570642035","","",""
"41353","15.068392188539452","15.068392188539452","15.068392188539452","","",""
"41369","13.231268776849785","13.231268776849785","13.231268776849785","","",""
"41385","13.092660404819444","13.092660404819444","13.092660404819444","","",""
"41416","13.69725293241685","13.69725293241685","13.69725293241685","","",""
"41461","13.37918398128551","13.37918398128551","13.37918398128551","","",""
"41506","11.35197316109754","11.35197316109754","11.35197316109754","","",""
"41556","14.293136013094918","14.293136013094918","14.293136013094918","","",""
"41612","13.342147279675565","13.342147279675565","13.342147279675565","","",""
"41642","13.802829043768076","13.802829043768076","13.802829043768076","","",""
"41652","12.808856395808721","12.808856395808721","12.808856395808721","","",""
"41700","13.556881255482052","13.556881255482052","13.556881255482052","","",""
"41705","14.14904461010402","14.14904461010402","14.14904461010402","","",""
"41709","13.88184032998152","13.88184032998152","13.88184032998152","","",""
"41771","14.534485874300982","14.534485874300982","14.534485874300982","","",""
"41781","14.126473051540259","14.126473051540259","14.126473051540259","","",""
"41840","13.157391703051168","13.157391703051168","13.157391703051168","","",""
"41922","13.891321212071055","13.891321212071055","13.891321212071055","","",""
"41965","12.789989108062738","12.789989108062738","12.789989108062738","","",""
"41977","15.1802245443592","15.1802245443592","15.1802245443592","","",""
"41997","13.462886050728262","13.462886050728262","13.462886050728262","","",""
"42043","13.036050602385064","13.036050602385064","13.036050602385064","","",""
"42152","15.081916648435273","15.081916648435273","15.081916648435273","","",""
"42167","14.667813314170834","14.667813314170834","14.667813314170834","","",""
"42173","14.21162517763652","14.21162517763652","14.21162517763652","","",""
"42187","13.554490817831754","13.554490817831754","13.554490817831754","","",""
"42209","14.48324635176874","14.48324635176874","14.48324635176874","","",""
"42223","13.66069207802093","13.66069207802093","13.66069207802093","","",""
"42233","13.902596650855717","13.902596650855717","13.902596650855717","","",""
"42238","13.295208079562302","13.295208079562302","13.295208079562302","","",""
"42257","12.276197582211024","12.276197582211024","12.276197582211024","","",""
"42263","12.57513442243846","12.57513442243846","12.57513442243846","","",""
"42300","15.385825861560308","15.385825861560308","15.385825861560308","","",""
"42307","12.393610043984024","12.393610043984024","12.393610043984024","","",""
"42309","14.362437156981484","14.362437156981484","14.362437156981484","","",""
"42324","14.337789689737834","14.337789689737834","14.337789689737834","","",""
"42349","15.117196718685443","15.117196718685443","15.117196718685443","","",""
"42390","12.895983605747823","12.895983605747823","12.895983605747823","","",""
"42470","11.907321434141675","11.907321434141675","11.907321434141675","","",""
"42508","13.756470620831253","13.756470620831253","13.756470620831253","","",""
"42516","13.997474499077793","13.997474499077793","13.997474499077793","","",""
"42527","11.93142382243764","11.93142382243764","11.93142382243764","","",""
"42547","13.5448815377325","13.5448815377325","13.5448815377325","","",""
"42566","13.269045774895078","13.269045774895078","13.269045774895078","","",""
"42586","12.685261619103793","12.685261619103793","12.685261619103793","","",""
"42591","13.384619629502861","13.384619629502861","13.384619629502861","","",""
"42597","13.463101589405143","13.463101589405143","13.463101589405143","","",""
"42633","12.104305177370502","12.104305177370502","12.104305177370502","","",""
"42653","14.194344711493082","14.194344711493082","14.194344711493082","","",""
"42655","14.335903930934695","14.335903930934695","14.335903930934695","","",""
"42680","13.827090500996821","13.827090500996821","13.827090500996821","","",""
"42781","12.667271033405845","12.667271033405845","12.667271033405845","","",""
"42800","13.794996344057555","13.794996344057555","13.794996344057555","","",""
"42831","13.655358103203165","13.655358103203165","13.655358103203165","","",""
"42839","13.613986482773166","13.613986482773166","13.613986482773166","","",""
"42890","13.336304473717648","13.336304473717648","13.336304473717648","","",""
"42914","14.000800845926644","14.000800845926644","14.000800845926644","","",""
"42924","12.55928525377775","12.55928525377775","12.55928525377775","","",""
"43029","12.504027968470254","12.504027968470254","12.504027968470254","","",""
"43067","14.054812972312488","14.054812972312488","14.054812972312488","","",""
"43076","14.834655106757488","14.834655106757488","14.834655106757488","","",""
"43088","13.795497277166152","13.795497277166152","13.795497277166152","","",""
"43089","13.345361184157039","13.345361184157039","13.345361184157039","","",""
"43102","14.967528959790172","14.967528959790172","14.967528959790172","","",""
"43123","13.353605214560206","13.353605214560206","13.353605214560206","","",""
"43166","13.133733549722708","13.133733549722708","13.133733549722708","","",""
"43225","13.740939506964049","13.740939506964049","13.740939506964049","","",""
"43236","12.036987387667407","12.036987387667407","12.036987387667407","","",""
"43277","12.711612293321314","12.711612293321314","12.711612293321314","","",""
"43285","14.538817898461676","14.538817898461676","14.538817898461676","","",""
"43287","14.953813450323773","14.953813450323773","14.953813450323773","","",""
"43320","14.030947461004825","14.030947461004825","14.030947461004825","","",""
"43346","14.053757238225964","14.053757238225964","14.053757238225964","","",""
"43351","13.439086336683447","13.439086336683447","13.439086336683447","","",""
"43365","13.830299656263758","13.830299656263758","13.830299656263758","","",""
"43407","13.495298112138693","13.495298112138693","13.495298112138693","","",""
"43440","14.055839330280808","14.055839330280808","14.055839330280808","","",""
"43512","13.026834784460398","13.026834784460398","13.026834784460398","","",""
"43539","13.605941225764694","13.605941225764694","13.605941225764694","","",""
"43545","12.918653785013756","12.918653785013756","12.918653785013756","","",""
"43552","13.151999997418052","13.151999997418052","13.151999997418052","","",""
"43577","13.794309680992026","13.794309680992026","13.794309680992026","","",""
"43586","12.676994867781733","12.676994867781733","12.676994867781733","","",""
"43596","12.877083327066169","12.877083327066169","12.877083327066169","","",""
"43628","12.641204940224258","12.641204940224258","12.641204940224258","","",""
"43652","11.792341224914145","11.792341224914145","11.792341224914145","","",""
"43726","14.681380189992472","14.681380189992472","14.681380189992472","","",""
"43740","13.609918404144162","13.609918404144162","13.609918404144162","","",""
"43783","12.646015886767286","12.646015886767286","12.646015886767286","","",""
"43810","11.254221699603232","11.254221699603232","11.254221699603232","","",""
"43823","12.298161297327757","12.298161297327757","12.298161297327757","","",""
"43824","12.235161593465419","12.235161593465419","12.235161593465419","","",""
"43829","13.968943377496933","13.968943377496933","13.968943377496933","","",""
"43851","12.487057027057427","12.487057027057427","12.487057027057427","","",""
"43853","12.485428445791447","12.485428445791447","12.485428445791447","","",""
"43855","13.473653109494702","13.473653109494702","13.473653109494702","","",""
"43870","12.653450182980773","12.653450182980773","12.653450182980773","","",""
"43873","12.542575323033805","12.542575323033805","12.542575323033805","","",""
"43901","12.913976095468088","12.913976095468088","12.913976095468088","","",""
"43904","12.438949240256623","12.438949240256623","12.438949240256623","","",""
"43935","12.472252002136662","12.472252002136662","12.472252002136662","","",""
"43967","12.37085529922323","12.37085529922323","12.37085529922323","","",""
"44000","14.137217607378004","14.137217607378004","14.137217607378004","","",""
"44032","14.197301793742913","14.197301793742913","14.197301793742913","","",""
"44050","14.54018219421923","14.54018219421923","14.54018219421923","","",""
"44075","14.58091466551234","14.58091466551234","14.58091466551234","","",""
"44086","12.818724900736203","12.818724900736203","12.818724900736203","","",""
"44093","13.13608994182671","13.13608994182671","13.13608994182671","","",""
"44152","12.81873876203483","12.81873876203483","12.81873876203483","","",""
"44172","13.109731558524194","13.109731558524194","13.109731558524194","","",""
"44237","13.763925145159993","13.763925145159993","13.763925145159993","","",""
"44260","13.80626192244033","13.80626192244033","13.80626192244033","","",""
"44271","13.307809570248718","13.307809570248718","13.307809570248718","","",""
"44298","12.599570931675688","12.599570931675688","12.599570931675688","","",""
"44364","14.000502355860249","14.000502355860249","14.000502355860249","","",""
"44426","13.650321037115397","13.650321037115397","13.650321037115397","","",""
"44434","12.128423179209948","12.128423179209948","12.128423179209948","","",""
"44476","12.179631993013201","12.179631993013201","12.179631993013201","","",""
"44489","13.372508681261499","13.372508681261499","13.372508681261499","","",""
"44513","13.42147864419332","13.42147864419332","13.42147864419332","","",""
"44564","13.400989179816845","13.400989179816845","13.400989179816845","","",""
"44630","14.268960574741175","14.268960574741175","14.268960574741175","","",""
"44640","13.581006435140287","13.581006435140287","13.581006435140287","","",""
"44647","13.959852510220202","13.959852510220202","13.959852510220202","","",""
"44655","12.81976336670738","12.81976336670738","12.81976336670738","","",""
"44704","13.276404845709745","13.276404845709745","13.276404845709745","","",""
"44706","13.243630787203838","13.243630787203838","13.243630787203838","","",""
"44714","13.019208377624286","13.019208377624286","13.019208377624286","","",""
"44780","12.986247250650568","12.986247250650568","12.986247250650568","","",""
"44800","12.199768346511455","12.199768346511455","12.199768346511455","","",""
"44806","13.184869003656111","13.184869003656111","13.184869003656111","","",""
"44830","13.897540106478544","13.897540106478544","13.897540106478544","","",""
"44917","14.000499608695783","14.000499608695783","14.000499608695783","","",""
"44928","13.525239875602937","13.525239875602937","13.525239875602937","","",""
"44934","13.795015168091295","13.795015168091295","13.795015168091295","","",""
"44941","13.140034244167309","13.140034244167309","13.140034244167309","","",""
"44949","12.95402055822243","12.95402055822243","12.95402055822243","","",""
"44959","11.248718835736357","11.248718835736357","11.248718835736357","","",""
"44965","13.48918718355384","13.48918718355384","13.48918718355384","","",""
"44986","12.328868998561102","12.328868998561102","12.328868998561102","","",""
"44999","11.798792436522847","11.798792436522847","11.798792436522847","","",""
"45008","11.97784351033583","11.97784351033583","11.97784351033583","","",""
"45038","13.13032122628647","13.13032122628647","13.13032122628647","","",""
"45049","13.769458907958612","13.769458907958612","13.769458907958612","","",""
"45112","12.619788922496351","12.619788922496351","12.619788922496351","","",""
"45143","14.673361976095917","14.673361976095917","14.673361976095917","","",""
"45164","13.32448897668593","13.32448897668593","13.32448897668593","","",""
"45193","12.499077513718088","12.499077513718088","12.499077513718088","","",""
"45199","14.388470005415519","14.388470005415519","14.388470005415519","","",""
"45237","12.746477451789824","12.746477451789824","12.746477451789824","","",""
"45276","14.289871305026196","14.289871305026196","14.289871305026196","","",""
"45315","12.391638406745532","12.391638406745532","12.391638406745532","","",""
"45331","12.42588323192381","12.42588323192381","12.42588323192381","","",""
"45342","13.629099329621774","13.629099329621774","13.629099329621774","","",""
"45401","12.90831986541398","12.90831986541398","12.90831986541398","","",""
"45410","13.968523162489182","13.968523162489182","13.968523162489182","","",""
"45413","13.168294981579555","13.168294981579555","13.168294981579555","","",""
"45423","13.448324138554907","13.448324138554907","13.448324138554907","","",""
"45497","12.46497275268178","12.46497275268178","12.46497275268178","","",""
"45525","14.032241325361516","14.032241325361516","14.032241325361516","","",""
"45527","13.215494614109327","13.215494614109327","13.215494614109327","","",""
"45547","13.427452115096903","13.427452115096903","13.427452115096903","","",""
"45555","11.82009690521116","11.82009690521116","11.82009690521116","","",""
"45584","13.68816888271271","13.68816888271271","13.68816888271271","","",""
"45585","13.260620961535245","13.260620961535245","13.260620961535245","","",""
"45587","12.95145260781538","12.95145260781538","12.95145260781538","","",""
"45608","12.710270814627565","12.710270814627565","12.710270814627565","","",""
"45706","13.705114323993088","13.705114323993088","13.705114323993088","","",""
"45708","13.573129070847967","13.573129070847967","13.573129070847967","","",""
"45723","11.711313855598526","11.711313855598526","11.711313855598526","","",""
"45729","12.377426807156601","12.377426807156601","12.377426807156601","","",""
"45739","14.093246985805711","14.093246985805711","14.093246985805711","","",""
"45744","12.071387728198646","12.071387728198646","12.071387728198646","","",""
"45749","12.886728362961158","12.886728362961158","12.886728362961158","","",""
"45799","13.408207330281463","13.408207330281463","13.408207330281463","","",""
"45809","12.542762718944072","12.542762718944072","12.542762718944072","","",""
"45814","13.073341416001009","13.073341416001009","13.073341416001009","","",""
"45834","13.874670908508758","13.874670908508758","13.874670908508758","","",""
"45855","12.49643695257234","12.49643695257234","12.49643695257234","","",""
"45892","13.200972154012247","13.200972154012247","13.200972154012247","","",""
"45923","13.498672569918767","13.498672569918767","13.498672569918767","","",""
"45980","12.043182253324218","12.043182253324218","12.043182253324218","","",""
"46017","13.506281264848237","13.506281264848237","13.506281264848237","","",""
"46027","14.925810868790954","14.925810868790954","14.925810868790954","","",""
"46048","13.56023031314709","13.56023031314709","13.56023031314709","","",""
"46067","14.576533477776238","14.576533477776238","14.576533477776238","","",""
"46125","13.539522151016223","13.539522151016223","13.539522151016223","","",""
"46148","12.418875798444388","12.418875798444388","12.418875798444388","","",""
"46255","14.047190979710043","14.047190979710043","14.047190979710043","","",""
"46276","13.631246737279069","13.631246737279069","13.631246737279069","","",""
"46279","14.593658678279716","14.593658678279716","14.593658678279716","","",""
"46367","13.016756884775852","13.016756884775852","13.016756884775852","","",""
"46372","12.488246035729919","12.488246035729919","12.488246035729919","","",""
"46390","13.512145965329575","13.512145965329575","13.512145965329575","","",""
"46400","13.365402765487291","13.365402765487291","13.365402765487291","","",""
"46410","12.986216470174176","12.986216470174176","12.986216470174176","","",""
"46424","12.686812852544946","12.686812852544946","12.686812852544946","","",""
"46450","12.932007945063278","12.932007945063278","12.932007945063278","","",""
"46524","14.721725710357104","14.721725710357104","14.721725710357104","","",""
"46525","13.547035494684806","13.547035494684806","13.547035494684806","","",""
"46543","12.454793133445808","12.454793133445808","12.454793133445808","","",""
"46555","13.009434202281707","13.009434202281707","13.009434202281707","","",""
"46562","13.370673606622828","13.370673606622828","13.370673606622828","","",""
"46626","11.911655677421589","11.911655677421589","11.911655677421589","","",""
"46630","13.200670408270437","13.200670408270437","13.200670408270437","","",""
"46633","12.713997234061138","12.713997234061138","12.713997234061138","","",""
"46690","13.025538902814567","13.025538902814567","13.025538902814567","","",""
"46713","11.827667106997785","11.827667106997785","11.827667106997785","","",""
"46732","14.110254967248272","14.110254967248272","14.110254967248272","","",""
"46793","12.621092305922538","12.621092305922538","12.621092305922538","","",""
"46830","12.902063394522482","12.902063394522482","12.902063394522482","","",""
"46833","13.384211170650977","13.384211170650977","13.384211170650977","","",""
"46948","11.512398414809052","11.512398414809052","11.512398414809052","","",""
"46953","13.171873782838547","13.171873782838547","13.171873782838547","","",""
"46965","12.083493599093446","12.083493599093446","12.083493599093446","","",""
"46971","12.888433947654953","12.888433947654953","12.888433947654953","","",""
"47004","12.83624529279029","12.83624529279029","12.83624529279029","","",""
"47005","12.071432911378366","12.071432911378366","12.071432911378366","","",""
"47010","12.499943603647017","12.499943603647017","12.499943603647017","","",""
"47031","11.794520581281589","11.794520581281589","11.794520581281589","","",""
"47038","11.847888192022689","11.847888192022689","11.847888192022689","","",""
"47061","13.178825419892137","13.178825419892137","13.178825419892137","","",""
"47064","13.152962726246153","13.152962726246153","13.152962726246153","","",""
"47084","12.573604651940853","12.573604651940853","12.573604651940853","","",""
"47108","12.411094147388456","12.411094147388456","12.411094147388456","","",""
"47214","12.048744083702543","12.048744083702543","12.048744083702543","","",""
"47356","12.284195413066755","12.284195413066755","12.284195413066755","","",""
"47388","11.478359200401766","11.478359200401766","11.478359200401766","","",""
"47424","13.20153052178522","13.20153052178522","13.20153052178522","","",""
"47454","13.387293081633775","13.387293081633775","13.387293081633775","","",""
"47480","12.498116797855003","12.498116797855003","12.498116797855003","","",""
"47496","12.454005722476548","12.454005722476548","12.454005722476548","","",""
"47498","12.025819244977868","12.025819244977868","12.025819244977868","","",""
"47516","14.128779052132494","14.128779052132494","14.128779052132494","","",""
"47524","13.046393924083787","13.046393924083787","13.046393924083787","","",""
"47527","12.717043118872919","12.717043118872919","12.717043118872919","","",""
"47553","12.607694085496329","12.607694085496329","12.607694085496329","","",""
"47590","13.192531765677439","13.192531765677439","13.192531765677439","","",""
"47701","13.30734797991104","13.30734797991104","13.30734797991104","","",""
"47702","12.689875943422829","12.689875943422829","12.689875943422829","","",""
"47704","14.224737895761622","14.224737895761622","14.224737895761622","","",""
"47706","12.234390053621715","12.234390053621715","12.234390053621715","","",""
"47736","14.81971309304277","14.81971309304277","14.81971309304277","","",""
"47739","12.802654030255106","12.802654030255106","12.802654030255106","","",""
"47769","12.529620787352792","12.529620787352792","12.529620787352792","","",""
"47792","12.718146770863461","12.718146770863461","12.718146770863461","","",""
"47799","13.260908492975059","13.260908492975059","13.260908492975059","","",""
"47802","12.38451053802684","12.38451053802684","12.38451053802684","","",""
