"Step","multi-beta-learn - loss","multi-beta-learn - loss__MIN","multi-beta-learn - loss__MAX","single-beta-no-learn-beta - loss","single-beta-no-learn-beta - loss__MIN","single-beta-no-learn-beta - loss__MAX","single-beta-learn-beta - loss","single-beta-learn-beta - loss__MIN","single-beta-learn-beta - loss__MAX"
"81825","2.201431759783098","2.201431759783098","2.201431759783098","4.159530314020966","4.159530314020966","4.159530314020966","2.3464228403348684","2.3464228403348684","2.3464228403348684"
"81856","2.2841197708681586","2.2841197708681586","2.2841197708681586","4.303465174877737","4.303465174877737","4.303465174877737","2.4487484144417664","2.4487484144417664","2.4487484144417664"
"81886","2.2284798209122787","2.2284798209122787","2.2284798209122787","4.367266771912781","4.367266771912781","4.367266771912781","2.4809537590748323","2.4809537590748323","2.4809537590748323"
"81948","2.3507737867118963","2.3507737867118963","2.3507737867118963","4.316889083033722","4.316889083033722","4.316889083033722","2.4506264333649885","2.4506264333649885","2.4506264333649885"
"81968","2.260103375044521","2.260103375044521","2.260103375044521","4.29158349898584","4.29158349898584","4.29158349898584","2.4270223587278337","2.4270223587278337","2.4270223587278337"
"81981","2.2015947917151073","2.2015947917151073","2.2015947917151073","4.23858965254346","4.23858965254346","4.23858965254346","2.373287628563189","2.373287628563189","2.373287628563189"
"82017","2.2846167128748447","2.2846167128748447","2.2846167128748447","4.176199105490438","4.176199105490438","4.176199105490438","2.465642835786792","2.465642835786792","2.465642835786792"
"82056","2.2375500620817346","2.2375500620817346","2.2375500620817346","4.275740539702233","4.275740539702233","4.275740539702233","2.4201626612978093","2.4201626612978093","2.4201626612978093"
"82077","2.1200701349981803","2.1200701349981803","2.1200701349981803","4.284114760662994","4.284114760662994","4.284114760662994","2.4582630132377123","2.4582630132377123","2.4582630132377123"
"82085","2.328732331515184","2.328732331515184","2.328732331515184","4.200029884208621","4.200029884208621","4.200029884208621","2.4982319085289673","2.4982319085289673","2.4982319085289673"
"82088","2.274202785221314","2.274202785221314","2.274202785221314","4.249635679632326","4.249635679632326","4.249635679632326","2.4066640156462533","2.4066640156462533","2.4066640156462533"
"82089","2.2369501885509395","2.2369501885509395","2.2369501885509395","4.294198538133945","4.294198538133945","4.294198538133945","2.3839658751314676","2.3839658751314676","2.3839658751314676"
"82096","2.2461871504487827","2.2461871504487827","2.2461871504487827","4.300222997925713","4.300222997925713","4.300222997925713","2.4559685486868186","2.4559685486868186","2.4559685486868186"
"82113","2.2898463611619273","2.2898463611619273","2.2898463611619273","4.281067864312915","4.281067864312915","4.281067864312915","2.512026702500848","2.512026702500848","2.512026702500848"
"82126","2.219365063946295","2.219365063946295","2.219365063946295","4.318707425723522","4.318707425723522","4.318707425723522","2.4837191214710255","2.4837191214710255","2.4837191214710255"
"82168","2.4128949977576837","2.4128949977576837","2.4128949977576837","4.287903367493513","4.287903367493513","4.287903367493513","2.3747669799008215","2.3747669799008215","2.3747669799008215"
"82175","2.2501837796811004","2.2501837796811004","2.2501837796811004","4.429043328683383","4.429043328683383","4.429043328683383","2.4987502210722194","2.4987502210722194","2.4987502210722194"
"82181","2.3371774313122065","2.3371774313122065","2.3371774313122065","4.20535685145241","4.20535685145241","4.20535685145241","2.447501051738745","2.447501051738745","2.447501051738745"
"82196","2.305830353315026","2.305830353315026","2.305830353315026","4.234772012593862","4.234772012593862","4.234772012593862","2.478617716860709","2.478617716860709","2.478617716860709"
"82214","2.293770857564857","2.293770857564857","2.293770857564857","4.220870566712443","4.220870566712443","4.220870566712443","2.361074175971918","2.361074175971918","2.361074175971918"
"82227","2.2034720228302707","2.2034720228302707","2.2034720228302707","4.255938078623506","4.255938078623506","4.255938078623506","2.3831499406639467","2.3831499406639467","2.3831499406639467"
"82252","2.2728006958250497","2.2728006958250497","2.2728006958250497","4.294752775620518","4.294752775620518","4.294752775620518","2.5209462344720497","2.5209462344720497","2.5209462344720497"
"82334","2.220946090133102","2.220946090133102","2.220946090133102","4.348334834189586","4.348334834189586","4.348334834189586","2.434536823503826","2.434536823503826","2.434536823503826"
"82346","2.3288164910009863","2.3288164910009863","2.3288164910009863","4.294333661944427","4.294333661944427","4.294333661944427","2.4917248687011178","2.4917248687011178","2.4917248687011178"
"82353","2.2791572030135026","2.2791572030135026","2.2791572030135026","4.360332598948671","4.360332598948671","4.360332598948671","2.5522148252472165","2.5522148252472165","2.5522148252472165"
"82363","2.3131865701929604","2.3131865701929604","2.3131865701929604","4.175322687558704","4.175322687558704","4.175322687558704","2.462041937069671","2.462041937069671","2.462041937069671"
"82374","2.262478117161371","2.262478117161371","2.262478117161371","4.286172981778924","4.286172981778924","4.286172981778924","2.576797753447089","2.576797753447089","2.576797753447089"
"82381","2.184550410875354","2.184550410875354","2.184550410875354","","","","2.55932360324607","2.55932360324607","2.55932360324607"
"82391","2.266419752766485","2.266419752766485","2.266419752766485","4.197573096133409","4.197573096133409","4.197573096133409","2.481023476132167","2.481023476132167","2.481023476132167"
"82400","2.2262230820543185","2.2262230820543185","2.2262230820543185","4.295133795705782","4.295133795705782","4.295133795705782","2.568661445244633","2.568661445244633","2.568661445244633"
"82421","2.380918232750972","2.380918232750972","2.380918232750972","4.338652214790707","4.338652214790707","4.338652214790707","2.4419866025051555","2.4419866025051555","2.4419866025051555"
"82448","2.2129141678853097","2.2129141678853097","2.2129141678853097","4.290507839152245","4.290507839152245","4.290507839152245","2.5398276679172476","2.5398276679172476","2.5398276679172476"
"82468","2.2965593185368443","2.2965593185368443","2.2965593185368443","4.245886849119283","4.245886849119283","4.245886849119283","2.4998195311532987","2.4998195311532987","2.4998195311532987"
"82473","2.2295539172671326","2.2295539172671326","2.2295539172671326","4.2487719245227105","4.2487719245227105","4.2487719245227105","2.562593876945857","2.562593876945857","2.562593876945857"
"82487","2.370887671722871","2.370887671722871","2.370887671722871","4.367639697193216","4.367639697193216","4.367639697193216","2.4771619405864196","2.4771619405864196","2.4771619405864196"
"82497","2.2590703516923396","2.2590703516923396","2.2590703516923396","4.135785230416256","4.135785230416256","4.135785230416256","2.413013084465356","2.413013084465356","2.413013084465356"
"82500","2.2962731466193746","2.2962731466193746","2.2962731466193746","","","","2.4192172067750626","2.4192172067750626","2.4192172067750626"
"82517","2.233520250088293","2.233520250088293","2.233520250088293","4.224536153992131","4.224536153992131","4.224536153992131","2.510678077980324","2.510678077980324","2.510678077980324"
"82523","2.239897235576923","2.239897235576923","2.239897235576923","4.31265510534659","4.31265510534659","4.31265510534659","2.488486511653066","2.488486511653066","2.488486511653066"
"82557","2.248524100480679","2.248524100480679","2.248524100480679","4.274687063776376","4.274687063776376","4.274687063776376","2.426790316429364","2.426790316429364","2.426790316429364"
"82568","2.258866046768773","2.258866046768773","2.258866046768773","4.243391544188401","4.243391544188401","4.243391544188401","2.4392363657593257","2.4392363657593257","2.4392363657593257"
"82574","2.244693549620775","2.244693549620775","2.244693549620775","4.292004863108237","4.292004863108237","4.292004863108237","2.4252909846001107","2.4252909846001107","2.4252909846001107"
"82585","2.311560334416286","2.311560334416286","2.311560334416286","4.242438259441152","4.242438259441152","4.242438259441152","2.5038936817061987","2.5038936817061987","2.5038936817061987"
"82593","2.1821210103305146","2.1821210103305146","2.1821210103305146","4.294364937713112","4.294364937713112","4.294364937713112","2.5259056526733095","2.5259056526733095","2.5259056526733095"
"82603","2.2628393801781197","2.2628393801781197","2.2628393801781197","","","","2.5940566788125694","2.5940566788125694","2.5940566788125694"
"82610","2.320448311924668","2.320448311924668","2.320448311924668","4.296395186404528","4.296395186404528","4.296395186404528","2.44970027970679","2.44970027970679","2.44970027970679"
"82627","2.3004906672665792","2.3004906672665792","2.3004906672665792","","","","","",""
"82646","2.26969739581726","2.26969739581726","2.26969739581726","4.223633053507527","4.223633053507527","4.223633053507527","2.6247635591478904","2.6247635591478904","2.6247635591478904"
"82678","2.410385930173371","2.410385930173371","2.410385930173371","4.381362734817144","4.381362734817144","4.381362734817144","2.4704252576071117","2.4704252576071117","2.4704252576071117"
"82681","2.2545639398529773","2.2545639398529773","2.2545639398529773","4.2633518357351035","4.2633518357351035","4.2633518357351035","2.5182017440767206","2.5182017440767206","2.5182017440767206"
"82683","2.2030967269696315","2.2030967269696315","2.2030967269696315","","","","","",""
"82686","2.3482472344917498","2.3482472344917498","2.3482472344917498","4.3235272541283765","4.3235272541283765","4.3235272541283765","2.5280989238697216","2.5280989238697216","2.5280989238697216"
"82726","2.2742345526666923","2.2742345526666923","2.2742345526666923","4.284254789176115","4.284254789176115","4.284254789176115","2.5033687080923968","2.5033687080923968","2.5033687080923968"
"82751","2.2624202037420797","2.2624202037420797","2.2624202037420797","4.1778939774690835","4.1778939774690835","4.1778939774690835","2.45728110820404","2.45728110820404","2.45728110820404"
"82753","2.3102073702683352","2.3102073702683352","2.3102073702683352","4.288857139617558","4.288857139617558","4.288857139617558","2.407590067482585","2.407590067482585","2.407590067482585"
"82770","2.2296908458894262","2.2296908458894262","2.2296908458894262","4.374128523721608","4.374128523721608","4.374128523721608","2.566123981240355","2.566123981240355","2.566123981240355"
"82773","2.323578524497301","2.323578524497301","2.323578524497301","4.339413532834893","4.339413532834893","4.339413532834893","2.4544224649461395","2.4544224649461395","2.4544224649461395"
"82790","2.3523517591654812","2.3523517591654812","2.3523517591654812","4.266952569488552","4.266952569488552","4.266952569488552","2.4930201311106712","2.4930201311106712","2.4930201311106712"
"82806","2.188841871884232","2.188841871884232","2.188841871884232","4.153560046581392","4.153560046581392","4.153560046581392","2.4828065704831546","2.4828065704831546","2.4828065704831546"
"82831","2.2137598132383736","2.2137598132383736","2.2137598132383736","4.2829554565927195","4.2829554565927195","4.2829554565927195","2.4615394768654455","2.4615394768654455","2.4615394768654455"
"82871","2.1703782034392405","2.1703782034392405","2.1703782034392405","4.173511914784098","4.173511914784098","4.173511914784098","2.5242367338324243","2.5242367338324243","2.5242367338324243"
"82925","2.199147577360859","2.199147577360859","2.199147577360859","4.219291167832222","4.219291167832222","4.219291167832222","2.405136374495905","2.405136374495905","2.405136374495905"
"82936","2.2451770721845357","2.2451770721845357","2.2451770721845357","4.343954920026463","4.343954920026463","4.343954920026463","2.3460763410831635","2.3460763410831635","2.3460763410831635"
"83018","2.202831111955054","2.202831111955054","2.202831111955054","4.253229702303342","4.253229702303342","4.253229702303342","2.388335140713505","2.388335140713505","2.388335140713505"
"83033","2.269824128327546","2.269824128327546","2.269824128327546","4.269046033653846","4.269046033653846","4.269046033653846","2.4140795202984444","2.4140795202984444","2.4140795202984444"
"83039","2.3162949488204885","2.3162949488204885","2.3162949488204885","4.288548791205291","4.288548791205291","4.288548791205291","2.391985414003788","2.391985414003788","2.391985414003788"
"83045","2.3265937429804655","2.3265937429804655","2.3265937429804655","4.292243773826244","4.292243773826244","4.292243773826244","2.457049166356762","2.457049166356762","2.457049166356762"
"83083","2.242851791013449","2.242851791013449","2.242851791013449","4.196449620721356","4.196449620721356","4.196449620721356","2.5901631438105666","2.5901631438105666","2.5901631438105666"
"83120","2.15785327664674","2.15785327664674","2.15785327664674","4.336241272238191","4.336241272238191","4.336241272238191","2.438184182474932","2.438184182474932","2.438184182474932"
"83122","2.2870911420561506","2.2870911420561506","2.2870911420561506","4.27396356777882","4.27396356777882","4.27396356777882","2.5580865661831456","2.5580865661831456","2.5580865661831456"
"83123","2.335788000871922","2.335788000871922","2.335788000871922","4.405350438956732","4.405350438956732","4.405350438956732","2.4226258692652203","2.4226258692652203","2.4226258692652203"
"83124","2.190340703356739","2.190340703356739","2.190340703356739","4.207185907581841","4.207185907581841","4.207185907581841","2.486320796541646","2.486320796541646","2.486320796541646"
"83142","2.237212652750571","2.237212652750571","2.237212652750571","4.310212056156204","4.310212056156204","4.310212056156204","2.394851908684964","2.394851908684964","2.394851908684964"
"83171","2.209422959221734","2.209422959221734","2.209422959221734","4.19048385355339","4.19048385355339","4.19048385355339","2.473550169564998","2.473550169564998","2.473550169564998"
"83178","2.1841818604478704","2.1841818604478704","2.1841818604478704","4.204169459054958","4.204169459054958","4.204169459054958","2.416190488218105","2.416190488218105","2.416190488218105"
"83191","2.432719588650538","2.432719588650538","2.432719588650538","4.391932033077598","4.391932033077598","4.391932033077598","2.520041234651258","2.520041234651258","2.520041234651258"
"83212","2.1283462477348087","2.1283462477348087","2.1283462477348087","4.243058893297135","4.243058893297135","4.243058893297135","2.451092542092505","2.451092542092505","2.451092542092505"
"83259","2.2838688292145686","2.2838688292145686","2.2838688292145686","4.364064072174923","4.364064072174923","4.364064072174923","2.5099758071185683","2.5099758071185683","2.5099758071185683"
"83269","2.2734384727929275","2.2734384727929275","2.2734384727929275","4.241287940805437","4.241287940805437","4.241287940805437","2.488324200665509","2.488324200665509","2.488324200665509"
"83273","2.4118176619683482","2.4118176619683482","2.4118176619683482","4.280672295501459","4.280672295501459","4.280672295501459","2.546062060143834","2.546062060143834","2.546062060143834"
"83281","2.264064989442829","2.264064989442829","2.264064989442829","","","","","",""
"83291","2.247786709642786","2.247786709642786","2.247786709642786","4.354838865983651","4.354838865983651","4.354838865983651","2.4900934473070566","2.4900934473070566","2.4900934473070566"
"83297","2.4001122221933193","2.4001122221933193","2.4001122221933193","4.335071572229322","4.335071572229322","4.335071572229322","2.485785804242667","2.485785804242667","2.485785804242667"
"83301","2.3513202556713106","2.3513202556713106","2.3513202556713106","4.293475737031945","4.293475737031945","4.293475737031945","2.4602697089392245","2.4602697089392245","2.4602697089392245"
"83304","2.275822009197736","2.275822009197736","2.275822009197736","4.252657562376482","4.252657562376482","4.252657562376482","2.499664480164555","2.499664480164555","2.499664480164555"
"83341","2.2854232788085938","2.2854232788085938","2.2854232788085938","4.2328599332097525","4.2328599332097525","4.2328599332097525","2.3799639522053164","2.3799639522053164","2.3799639522053164"
"83360","2.393585845412398","2.393585845412398","2.393585845412398","4.1829413955864565","4.1829413955864565","4.1829413955864565","2.4003594408031748","2.4003594408031748","2.4003594408031748"
"83376","2.136513307835365","2.136513307835365","2.136513307835365","","","","","",""
"83379","2.4210090985280517","2.4210090985280517","2.4210090985280517","4.216036755864932","4.216036755864932","4.216036755864932","2.486367527824549","2.486367527824549","2.486367527824549"
"83399","2.304034944236308","2.304034944236308","2.304034944236308","4.14442784855621","4.14442784855621","4.14442784855621","2.425307101782855","2.425307101782855","2.425307101782855"
"83422","2.18229254172267","2.18229254172267","2.18229254172267","4.259420298089719","4.259420298089719","4.259420298089719","2.5601739138420845","2.5601739138420845","2.5601739138420845"
"83428","2.218197184284841","2.218197184284841","2.218197184284841","4.282726954378239","4.282726954378239","4.282726954378239","2.4603535086357815","2.4603535086357815","2.4603535086357815"
"83442","2.2513235742648887","2.2513235742648887","2.2513235742648887","4.317474810140999","4.317474810140999","4.317474810140999","2.462869107928668","2.462869107928668","2.462869107928668"
"83444","2.3406263494141353","2.3406263494141353","2.3406263494141353","4.301695707350336","4.301695707350336","4.301695707350336","2.4517089179503926","2.4517089179503926","2.4517089179503926"
"83461","2.2406881531530654","2.2406881531530654","2.2406881531530654","4.224528155463352","4.224528155463352","4.224528155463352","2.42144239834817","2.42144239834817","2.42144239834817"
"83480","2.2874469700482196","2.2874469700482196","2.2874469700482196","","","","","",""
"83501","2.2811517088332045","2.2811517088332045","2.2811517088332045","4.27797981322281","4.27797981322281","4.27797981322281","2.5384007010634755","2.5384007010634755","2.5384007010634755"
"83510","2.3054703938321257","2.3054703938321257","2.3054703938321257","","","","","",""
"83512","2.3908482949564775","2.3908482949564775","2.3908482949564775","","","","","",""
"83513","2.2965082908163263","2.2965082908163263","2.2965082908163263","4.315499855681607","4.315499855681607","4.315499855681607","2.387864560400831","2.387864560400831","2.387864560400831"
"83517","2.3101989549254993","2.3101989549254993","2.3101989549254993","4.20697756082838","4.20697756082838","4.20697756082838","2.3817027120950867","2.3817027120950867","2.3817027120950867"
"83523","2.1554717753389347","2.1554717753389347","2.1554717753389347","","","","2.424924054483729","2.424924054483729","2.424924054483729"
"83537","2.352963443414581","2.352963443414581","2.352963443414581","4.18143973618303","4.18143973618303","4.18143973618303","2.39627282922571","2.39627282922571","2.39627282922571"
"83540","2.2228846352313685","2.2228846352313685","2.2228846352313685","","","","","",""
"83541","2.2843633880295107","2.2843633880295107","2.2843633880295107","4.217264444936807","4.217264444936807","4.217264444936807","2.5552810667063603","2.5552810667063603","2.5552810667063603"
"83546","2.1763137026186343","2.1763137026186343","2.1763137026186343","4.16447323069853","4.16447323069853","4.16447323069853","2.5158545480999117","2.5158545480999117","2.5158545480999117"
"83571","2.3379272747028033","2.3379272747028033","2.3379272747028033","4.345479024188236","4.345479024188236","4.345479024188236","2.4761638895419646","2.4761638895419646","2.4761638895419646"
"83601","2.2630816997241396","2.2630816997241396","2.2630816997241396","4.372043840151703","4.372043840151703","4.372043840151703","2.5092552420922374","2.5092552420922374","2.5092552420922374"
"83615","2.2237779083687754","2.2237779083687754","2.2237779083687754","4.245612840401095","4.245612840401095","4.245612840401095","2.3226622333676796","2.3226622333676796","2.3226622333676796"
"83616","2.271933236926768","2.271933236926768","2.271933236926768","4.273171599475487","4.273171599475487","4.273171599475487","2.46274752168736","2.46274752168736","2.46274752168736"
"83679","2.272216601128847","2.272216601128847","2.272216601128847","4.32506609338475","4.32506609338475","4.32506609338475","2.4301604623869646","2.4301604623869646","2.4301604623869646"
"83686","2.1583517044521674","2.1583517044521674","2.1583517044521674","4.347890384113772","4.347890384113772","4.347890384113772","2.4232472988185036","2.4232472988185036","2.4232472988185036"
"83710","2.1902746814058256","2.1902746814058256","2.1902746814058256","4.235580168551931","4.235580168551931","4.235580168551931","2.463075650286789","2.463075650286789","2.463075650286789"
"83714","2.2290963395162224","2.2290963395162224","2.2290963395162224","4.224428309305247","4.224428309305247","4.224428309305247","2.4021056301055794","2.4021056301055794","2.4021056301055794"
"83729","2.2631718764646607","2.2631718764646607","2.2631718764646607","4.1802319194083015","4.1802319194083015","4.1802319194083015","2.4421583333976655","2.4421583333976655","2.4421583333976655"
"83741","2.373831090686464","2.373831090686464","2.373831090686464","4.2370081383026","4.2370081383026","4.2370081383026","2.3717877656833384","2.3717877656833384","2.3717877656833384"
"83752","2.30642729706484","2.30642729706484","2.30642729706484","4.2534166104008255","4.2534166104008255","4.2534166104008255","2.4256080259816675","2.4256080259816675","2.4256080259816675"
"83774","2.269522715840564","2.269522715840564","2.269522715840564","4.355217592449207","4.355217592449207","4.355217592449207","2.4647215895099728","2.4647215895099728","2.4647215895099728"
"83778","2.224245141459673","2.224245141459673","2.224245141459673","4.333887838882123","4.333887838882123","4.333887838882123","2.3880321773018425","2.3880321773018425","2.3880321773018425"
"83790","2.402178414069261","2.402178414069261","2.402178414069261","4.276463952413884","4.276463952413884","4.276463952413884","2.5026967575672474","2.5026967575672474","2.5026967575672474"
"83814","2.25339296875","2.25339296875","2.25339296875","4.170554128914903","4.170554128914903","4.170554128914903","2.5047973617736505","2.5047973617736505","2.5047973617736505"
"83829","2.231664831116529","2.231664831116529","2.231664831116529","4.2426577590581935","4.2426577590581935","4.2426577590581935","2.571305886244665","2.571305886244665","2.571305886244665"
"83833","2.254446123459371","2.254446123459371","2.254446123459371","4.257020344470295","4.257020344470295","4.257020344470295","2.3643433800568605","2.3643433800568605","2.3643433800568605"
"83854","2.3377372697281835","2.3377372697281835","2.3377372697281835","4.3298920958271445","4.3298920958271445","4.3298920958271445","2.547742321763711","2.547742321763711","2.547742321763711"
"83915","2.345347305284578","2.345347305284578","2.345347305284578","4.289970415794657","4.289970415794657","4.289970415794657","2.4622798829566777","2.4622798829566777","2.4622798829566777"
"83953","2.167346391768481","2.167346391768481","2.167346391768481","4.339887172021472","4.339887172021472","4.339887172021472","2.442209384718483","2.442209384718483","2.442209384718483"
"83998","2.3274490523628892","2.3274490523628892","2.3274490523628892","4.251285222571666","4.251285222571666","4.251285222571666","2.530908948133921","2.530908948133921","2.530908948133921"
"84008","2.3452740247124497","2.3452740247124497","2.3452740247124497","4.204448364895652","4.204448364895652","4.204448364895652","2.4801810096153845","2.4801810096153845","2.4801810096153845"
"84034","2.2736529696279173","2.2736529696279173","2.2736529696279173","","","","","",""
"84080","2.219242275894704","2.219242275894704","2.219242275894704","4.2453045969722085","4.2453045969722085","4.2453045969722085","2.352647066911356","2.352647066911356","2.352647066911356"
"84085","2.3269660649777606","2.3269660649777606","2.3269660649777606","4.339827590101347","4.339827590101347","4.339827590101347","2.4649361055309837","2.4649361055309837","2.4649361055309837"
"84089","2.171901051315302","2.171901051315302","2.171901051315302","","","","","",""
"84103","2.259953959477705","2.259953959477705","2.259953959477705","4.286166079748828","4.286166079748828","4.286166079748828","2.3915073099003634","2.3915073099003634","2.3915073099003634"
"84123","2.32465512947726","2.32465512947726","2.32465512947726","4.21525580207358","4.21525580207358","4.21525580207358","2.585920813465479","2.585920813465479","2.585920813465479"
"84126","2.2591665236730187","2.2591665236730187","2.2591665236730187","4.268434827225621","4.268434827225621","4.268434827225621","2.4053930573303903","2.4053930573303903","2.4053930573303903"
"84132","2.204914752702068","2.204914752702068","2.204914752702068","4.207132714939869","4.207132714939869","4.207132714939869","2.348930028479869","2.348930028479869","2.348930028479869"
"84145","2.2462491204310613","2.2462491204310613","2.2462491204310613","4.303494888117284","4.303494888117284","4.303494888117284","2.5316048418657235","2.5316048418657235","2.5316048418657235"
"84146","2.290893111295834","2.290893111295834","2.290893111295834","4.172818345883573","4.172818345883573","4.172818345883573","2.3539157485914286","2.3539157485914286","2.3539157485914286"
"84157","2.430256999708851","2.430256999708851","2.430256999708851","4.224190575972231","4.224190575972231","4.224190575972231","2.410026011525849","2.410026011525849","2.410026011525849"
"84167","2.3712584761221818","2.3712584761221818","2.3712584761221818","4.211829805315204","4.211829805315204","4.211829805315204","2.3370144876361056","2.3370144876361056","2.3370144876361056"
"84169","2.2472703057899657","2.2472703057899657","2.2472703057899657","4.315097750674043","4.315097750674043","4.315097750674043","2.4867801480432643","2.4867801480432643","2.4867801480432643"
"84173","2.328055573832673","2.328055573832673","2.328055573832673","4.179949797571444","4.179949797571444","4.179949797571444","2.432574320100563","2.432574320100563","2.432574320100563"
"84189","2.191368800877908","2.191368800877908","2.191368800877908","4.282709275842836","4.282709275842836","4.282709275842836","2.4423524157835708","2.4423524157835708","2.4423524157835708"
"84204","2.2047557915917824","2.2047557915917824","2.2047557915917824","4.224757161862206","4.224757161862206","4.224757161862206","2.4474593678312444","2.4474593678312444","2.4474593678312444"
"84231","2.2688855071566","2.2688855071566","2.2688855071566","4.296308952065843","4.296308952065843","4.296308952065843","2.359282477857209","2.359282477857209","2.359282477857209"
"84259","2.2470377985150765","2.2470377985150765","2.2470377985150765","4.171570763221154","4.171570763221154","4.171570763221154","2.4810807206927143","2.4810807206927143","2.4810807206927143"
"84269","2.2700701339521054","2.2700701339521054","2.2700701339521054","4.129596079323784","4.129596079323784","4.129596079323784","2.5577538905126596","2.5577538905126596","2.5577538905126596"
"84371","2.303383035054094","2.303383035054094","2.303383035054094","4.294169943822965","4.294169943822965","4.294169943822965","2.388565553749073","2.388565553749073","2.388565553749073"
"84386","2.3379419498460132","2.3379419498460132","2.3379419498460132","4.09897152119286","4.09897152119286","4.09897152119286","2.4031739810953163","2.4031739810953163","2.4031739810953163"
"84393","2.3455306842351624","2.3455306842351624","2.3455306842351624","4.236689188212854","4.236689188212854","4.236689188212854","2.438022157077942","2.438022157077942","2.438022157077942"
"84396","2.292431495966933","2.292431495966933","2.292431495966933","4.288518860584169","4.288518860584169","4.288518860584169","2.490922872752635","2.490922872752635","2.490922872752635"
"84410","2.3420994242215762","2.3420994242215762","2.3420994242215762","4.40691963598732","4.40691963598732","4.40691963598732","2.4915648600862785","2.4915648600862785","2.4915648600862785"
"84426","2.1272015715092345","2.1272015715092345","2.1272015715092345","4.175597790682435","4.175597790682435","4.175597790682435","2.3285550617036366","2.3285550617036366","2.3285550617036366"
"84465","2.2309511661470034","2.2309511661470034","2.2309511661470034","","","","","",""
"84475","2.3403488851988743","2.3403488851988743","2.3403488851988743","4.131812218035625","4.131812218035625","4.131812218035625","2.4385430778725485","2.4385430778725485","2.4385430778725485"
"84496","2.2386572047750373","2.2386572047750373","2.2386572047750373","4.278167856296619","4.278167856296619","4.278167856296619","2.461004177443309","2.461004177443309","2.461004177443309"
"84510","2.2483070516308556","2.2483070516308556","2.2483070516308556","4.286482348493095","4.286482348493095","4.286482348493095","2.4724265335371265","2.4724265335371265","2.4724265335371265"
"84521","2.289940724730963","2.289940724730963","2.289940724730963","4.120040024983299","4.120040024983299","4.120040024983299","2.554358436959008","2.554358436959008","2.554358436959008"
"84525","2.230520082362663","2.230520082362663","2.230520082362663","4.245286728761065","4.245286728761065","4.245286728761065","2.484988568686499","2.484988568686499","2.484988568686499"
"84543","2.193654560198748","2.193654560198748","2.193654560198748","4.228809979807333","4.228809979807333","4.228809979807333","2.596394420214037","2.596394420214037","2.596394420214037"
"84544","2.202100428093407","2.202100428093407","2.202100428093407","4.231969483421334","4.231969483421334","4.231969483421334","2.4338215843865956","2.4338215843865956","2.4338215843865956"
"84560","2.335684858993313","2.335684858993313","2.335684858993313","4.194157307542215","4.194157307542215","4.194157307542215","2.5370455345011647","2.5370455345011647","2.5370455345011647"
"84569","2.3816934093996274","2.3816934093996274","2.3816934093996274","4.2747344894750965","4.2747344894750965","4.2747344894750965","2.3869490107334594","2.3869490107334594","2.3869490107334594"
"84611","2.244101187131149","2.244101187131149","2.244101187131149","4.253066566143636","4.253066566143636","4.253066566143636","2.3777963447594317","2.3777963447594317","2.3777963447594317"
"84629","2.32320552526409","2.32320552526409","2.32320552526409","","","","2.5678799575525777","2.5678799575525777","2.5678799575525777"
"84659","2.1745341284481094","2.1745341284481094","2.1745341284481094","4.18189124990349","4.18189124990349","4.18189124990349","2.437092928202527","2.437092928202527","2.437092928202527"
"84668","2.3256142531053023","2.3256142531053023","2.3256142531053023","4.322462627472188","4.322462627472188","4.322462627472188","2.517552208252866","2.517552208252866","2.517552208252866"
"84705","2.355050360814018","2.355050360814018","2.355050360814018","4.290516817854614","4.290516817854614","4.290516817854614","2.367098382763048","2.367098382763048","2.367098382763048"
"84728","2.282303675467956","2.282303675467956","2.282303675467956","4.157232209453433","4.157232209453433","4.157232209453433","2.373981705994799","2.373981705994799","2.373981705994799"
"84731","2.3572279534602756","2.3572279534602756","2.3572279534602756","4.275752742254207","4.275752742254207","4.275752742254207","2.459502084051184","2.459502084051184","2.459502084051184"
"84738","2.200367485736715","2.200367485736715","2.200367485736715","4.339483704229798","4.339483704229798","4.339483704229798","2.4073650357275427","2.4073650357275427","2.4073650357275427"
"84747","2.2638898090380053","2.2638898090380053","2.2638898090380053","","","","2.4610572025364474","2.4610572025364474","2.4610572025364474"
"84767","2.234288584410121","2.234288584410121","2.234288584410121","4.247188771264793","4.247188771264793","4.247188771264793","2.3807374402375077","2.3807374402375077","2.3807374402375077"
"84783","2.3371299380168478","2.3371299380168478","2.3371299380168478","4.269461804487574","4.269461804487574","4.269461804487574","2.5705013004783988","2.5705013004783988","2.5705013004783988"
"84790","2.2918414178383806","2.2918414178383806","2.2918414178383806","","","","","",""
"84889","2.2343457383361307","2.2343457383361307","2.2343457383361307","","","","","",""
"84923","2.251620617895523","2.251620617895523","2.251620617895523","","","","2.3602129418305244","2.3602129418305244","2.3602129418305244"
"85007","2.2967747665765716","2.2967747665765716","2.2967747665765716","4.304541575483911","4.304541575483911","4.304541575483911","2.4490784181497065","2.4490784181497065","2.4490784181497065"
"85061","2.2927511837340337","2.2927511837340337","2.2927511837340337","4.172075357650476","4.172075357650476","4.172075357650476","2.4972742927868365","2.4972742927868365","2.4972742927868365"
"85110","2.1768097374826816","2.1768097374826816","2.1768097374826816","4.253452208167938","4.253452208167938","4.253452208167938","2.4991433031779597","2.4991433031779597","2.4991433031779597"
