"Step","gen2-spiking - ppl","gen2-spiking - ppl__MIN","gen2-spiking - ppl__MAX","stateleaky-tuned - ppl","stateleaky-tuned - ppl__MIN","stateleaky-tuned - ppl__MAX"
"547531","","","","10.871129022218676","10.871129022218676","10.871129022218676"
"547546","8.724499043007418","8.724499043007418","8.724499043007418","","",""
"547620","8.400147597545518","8.400147597545518","8.400147597545518","","",""
"547811","","","","10.145851204882362","10.145851204882362","10.145851204882362"
"547828","","","","10.928687772634833","10.928687772634833","10.928687772634833"
"547831","","","","10.737267744693419","10.737267744693419","10.737267744693419"
"547835","","","","9.810962329672966","9.810962329672966","9.810962329672966"
"547909","","","","10.229352870093477","10.229352870093477","10.229352870093477"
"548046","8.458995203448163","8.458995203448163","8.458995203448163","","",""
"548122","7.289850881512341","7.289850881512341","7.289850881512341","","",""
"548150","8.889423662121063","8.889423662121063","8.889423662121063","","",""
"548216","8.210397816412414","8.210397816412414","8.210397816412414","","",""
"548276","8.849827099737256","8.849827099737256","8.849827099737256","","",""
"548335","","","","11.429826041411355","11.429826041411355","11.429826041411355"
"548351","8.125666655295403","8.125666655295403","8.125666655295403","","",""
"548388","8.712675241950757","8.712675241950757","8.712675241950757","","",""
"548411","","","","11.652237150072784","11.652237150072784","11.652237150072784"
"548423","","","","10.76424938745601","10.76424938745601","10.76424938745601"
"548439","","","","10.491902074175051","10.491902074175051","10.491902074175051"
"548452","9.440860792979691","9.440860792979691","9.440860792979691","","",""
"548505","","","","10.90447549998426","10.90447549998426","10.90447549998426"
"548532","8.399416554501602","8.399416554501602","8.399416554501602","","",""
"548557","8.781572149062729","8.781572149062729","8.781572149062729","","",""
"548565","","","","11.303231780330062","11.303231780330062","11.303231780330062"
"548597","7.60689837671113","7.60689837671113","7.60689837671113","","",""
"548640","","","","10.381775349815953","10.381775349815953","10.381775349815953"
"548656","8.453140039720276","8.453140039720276","8.453140039720276","","",""
"548665","8.989404834505528","8.989404834505528","8.989404834505528","","",""
"548677","","","","9.50575373749628","9.50575373749628","9.50575373749628"
"548702","8.913470859382821","8.913470859382821","8.913470859382821","","",""
"548706","7.987173910379414","7.987173910379414","7.987173910379414","","",""
"548741","","","","10.306449869054596","10.306449869054596","10.306449869054596"
"548783","9.189450415412713","9.189450415412713","9.189450415412713","","",""
"548821","","","","11.049810884727806","11.049810884727806","11.049810884727806"
"548846","","","","10.441266260165083","10.441266260165083","10.441266260165083"
"548886","","","","10.065516287172304","10.065516287172304","10.065516287172304"
"548906","9.259462254379713","9.259462254379713","9.259462254379713","","",""
"548945","","","","10.575058226644737","10.575058226644737","10.575058226644737"
"548950","9.025921909088128","9.025921909088128","9.025921909088128","","",""
"548954","","","","10.564913289969766","10.564913289969766","10.564913289969766"
"548991","","","","10.865208372171042","10.865208372171042","10.865208372171042"
"548995","","","","9.925328212086425","9.925328212086425","9.925328212086425"
"549072","","","","10.414330584440982","10.414330584440982","10.414330584440982"
"549195","","","","10.170447562047316","10.170447562047316","10.170447562047316"
"549239","","","","11.488252380588452","11.488252380588452","11.488252380588452"
"549296","7.996807881067293","7.996807881067293","7.996807881067293","","",""
"549299","7.702973654489853","7.702973654489853","7.702973654489853","","",""
"549343","8.298344696331142","8.298344696331142","8.298344696331142","","",""
"549356","9.381598628954315","9.381598628954315","9.381598628954315","","",""
"549448","9.371344594004205","9.371344594004205","9.371344594004205","","",""
"549505","9.31583767035118","9.31583767035118","9.31583767035118","","",""
"549585","","","","10.944549477920294","10.944549477920294","10.944549477920294"
"549588","","","","10.933246402068828","10.933246402068828","10.933246402068828"
"549632","","","","11.247374943670696","11.247374943670696","11.247374943670696"
"549645","","","","9.603726906016067","9.603726906016067","9.603726906016067"
"549737","","","","10.22426359353665","10.22426359353665","10.22426359353665"
"549794","","","","10.849178856462345","10.849178856462345","10.849178856462345"
"549795","","","","10.508856986423329","10.508856986423329","10.508856986423329"
"549909","8.635025773440153","8.635025773440153","8.635025773440153","","",""
"549959","8.195469738516719","8.195469738516719","8.195469738516719","","",""
"550062","8.878380661112537","8.878380661112537","8.878380661112537","","",""
"550198","","","","11.061363146438334","11.061363146438334","11.061363146438334"
"550201","","","","11.573667595118046","11.573667595118046","11.573667595118046"
"550248","","","","10.467459590936159","10.467459590936159","10.467459590936159"
"550351","","","","10.591957331959094","10.591957331959094","10.591957331959094"
"550356","8.918781719523894","8.918781719523894","8.918781719523894","","",""
"550405","8.288501515536158","8.288501515536158","8.288501515536158","","",""
"550604","7.958779071752565","7.958779071752565","7.958779071752565","","",""
"550614","8.236787468699786","8.236787468699786","8.236787468699786","","",""
"550645","","","","9.956743281695077","9.956743281695077","9.956743281695077"
"550694","","","","10.749211075737797","10.749211075737797","10.749211075737797"
"550809","8.844837692483667","8.844837692483667","8.844837692483667","","",""
"550893","","","","10.383082342024569","10.383082342024569","10.383082342024569"
"550903","","","","10.222522824790756","10.222522824790756","10.222522824790756"
"550969","8.533197526354854","8.533197526354854","8.533197526354854","","",""
"551024","8.227108706068723","8.227108706068723","8.227108706068723","","",""
"551098","","","","11.511981823921674","11.511981823921674","11.511981823921674"
"551109","","","","10.101400634657129","10.101400634657129","10.101400634657129"
"551211","8.053325296781845","8.053325296781845","8.053325296781845","","",""
"551258","","","","9.912556127141205","9.912556127141205","9.912556127141205"
"551290","8.635265949523808","8.635265949523808","8.635265949523808","","",""
"551313","","","","11.223475624457967","11.223475624457967","11.223475624457967"
"551436","8.358039894697974","8.358039894697974","8.358039894697974","","",""
"551449","8.275664481404128","8.275664481404128","8.275664481404128","","",""
"551500","","","","9.508389950898469","9.508389950898469","9.508389950898469"
"551579","","","","10.921694071339562","10.921694071339562","10.921694071339562"
"551621","7.612918046006465","7.612918046006465","7.612918046006465","","",""
"551705","8.593569358367839","8.593569358367839","8.593569358367839","","",""
"551725","","","","9.287656980091317","9.287656980091317","9.287656980091317"
"551738","","","","10.271038149549565","10.271038149549565","10.271038149549565"
"551817","8.722183154692715","8.722183154692715","8.722183154692715","","",""
"551910","","","","9.79219659503806","9.79219659503806","9.79219659503806"
"551994","","","","10.125544684788606","10.125544684788606","10.125544684788606"
"552013","8.631952334805757","8.631952334805757","8.631952334805757","","",""
"552106","","","","11.724334957542238","11.724334957542238","11.724334957542238"
"552180","8.440135490832306","8.440135490832306","8.440135490832306","","",""
"552189","9.27883040063074","9.27883040063074","9.27883040063074","","",""
"552272","8.82898318013604","8.82898318013604","8.82898318013604","","",""
"552282","7.981808108376477","7.981808108376477","7.981808108376477","","",""
"552302","","","","10.101464903945715","10.101464903945715","10.101464903945715"
"552323","8.46199090997128","8.46199090997128","8.46199090997128","","",""
"552396","8.078073956269106","8.078073956269106","8.078073956269106","","",""
"552444","7.7950848915095206","7.7950848915095206","7.7950848915095206","","",""
"552457","9.365014427879325","9.365014427879325","9.365014427879325","","",""
"552469","","","","11.964471401140374","11.964471401140374","11.964471401140374"
"552475","8.713941318051871","8.713941318051871","8.713941318051871","","",""
"552478","","","","9.900914971887843","9.900914971887843","9.900914971887843"
"552561","","","","9.71340668368365","9.71340668368365","9.71340668368365"
"552571","","","","9.757972050061538","9.757972050061538","9.757972050061538"
"552612","","","","10.371673749480252","10.371673749480252","10.371673749480252"
"552685","","","","10.595571837765183","10.595571837765183","10.595571837765183"
"552697","9.232576150009601","9.232576150009601","9.232576150009601","","",""
"552733","","","","11.217174374469343","11.217174374469343","11.217174374469343"
"552746","","","","10.074574881882455","10.074574881882455","10.074574881882455"
"552764","","","","10.989734533795508","10.989734533795508","10.989734533795508"
"552947","9.42866378563712","9.42866378563712","9.42866378563712","","",""
"552986","","","","9.945276368757234","9.945276368757234","9.945276368757234"
"553018","8.118692733602884","8.118692733602884","8.118692733602884","","",""
"553042","8.529585384216738","8.529585384216738","8.529585384216738","","",""
"553236","","","","10.594570220678108","10.594570220678108","10.594570220678108"
"553271","8.603372004923258","8.603372004923258","8.603372004923258","","",""
"553304","8.969348813686414","8.969348813686414","8.969348813686414","","",""
"553307","","","","10.168240716506803","10.168240716506803","10.168240716506803"
"553331","","","","10.377743247831317","10.377743247831317","10.377743247831317"
"553560","","","","11.684275427909197","11.684275427909197","11.684275427909197"
"553584","8.513746364795418","8.513746364795418","8.513746364795418","","",""
"553593","","","","9.461645160094244","9.461645160094244","9.461645160094244"
"553603","8.530448510689043","8.530448510689043","8.530448510689043","","",""
"553630","8.328905326616594","8.328905326616594","8.328905326616594","","",""
"553709","9.146572214756528","9.146572214756528","9.146572214756528","","",""
"553767","","","","9.825913135744111","9.825913135744111","9.825913135744111"
"553813","","","","9.751358210141856","9.751358210141856","9.751358210141856"
"553873","","","","9.830243951116637","9.830243951116637","9.830243951116637"
"553885","","","","11.157565700071824","11.157565700071824","11.157565700071824"
"553892","","","","11.439176177765985","11.439176177765985","11.439176177765985"
"553917","8.75390210380687","8.75390210380687","8.75390210380687","","",""
"553919","","","","9.808683645027914","9.808683645027914","9.808683645027914"
"553998","","","","10.866974025778669","10.866974025778669","10.866974025778669"
"554021","9.118468920844881","9.118468920844881","9.118468920844881","","",""
"554206","","","","9.998503156522577","9.998503156522577","9.998503156522577"
"554229","8.796670076223204","8.796670076223204","8.796670076223204","","",""
"554237","8.921705635893654","8.921705635893654","8.921705635893654","","",""
"554245","8.738556899163958","8.738556899163958","8.738556899163958","","",""
"554310","","","","11.028208063520296","11.028208063520296","11.028208063520296"
"554436","8.863155371842996","8.863155371842996","8.863155371842996","","",""
"554456","8.107083768611922","8.107083768611922","8.107083768611922","","",""
"554518","","","","11.342417607365823","11.342417607365823","11.342417607365823"
"554526","","","","10.18115050844282","10.18115050844282","10.18115050844282"
"554534","","","","10.599978013754882","10.599978013754882","10.599978013754882"
"554600","8.876219815823701","8.876219815823701","8.876219815823701","","",""
"554725","","","","9.923698807428915","9.923698807428915","9.923698807428915"
"554745","","","","10.045277824540726","10.045277824540726","10.045277824540726"
"554814","8.980058162644207","8.980058162644207","8.980058162644207","","",""
"554846","9.38894572852223","9.38894572852223","9.38894572852223","","",""
"554889","","","","11.341252419510111","11.341252419510111","11.341252419510111"
"554893","8.944194062361927","8.944194062361927","8.944194062361927","","",""
"554908","8.485393795033707","8.485393795033707","8.485393795033707","","",""
"554965","8.893211886945064","8.893211886945064","8.893211886945064","","",""
"554993","8.80446115578335","8.80446115578335","8.80446115578335","","",""
"555014","8.652598052250339","8.652598052250339","8.652598052250339","","",""
"555039","8.917329967274652","8.917329967274652","8.917329967274652","","",""
"555051","7.880007665635224","7.880007665635224","7.880007665635224","","",""
"555103","","","","11.531707405296258","11.531707405296258","11.531707405296258"
"555135","","","","10.530270994215547","10.530270994215547","10.530270994215547"
"555148","9.172342524660962","9.172342524660962","9.172342524660962","","",""
"555182","8.95000520839599","8.95000520839599","8.95000520839599","11.424720985760116","11.424720985760116","11.424720985760116"
"555197","","","","10.460677054451422","10.460677054451422","10.460677054451422"
"555241","","","","10.580792694799896","10.580792694799896","10.580792694799896"
"555254","","","","10.318097019662531","10.318097019662531","10.318097019662531"
"555273","","","","10.271957730237348","10.271957730237348","10.271957730237348"
"555282","","","","10.198324259721172","10.198324259721172","10.198324259721172"
"555303","","","","10.262359477270234","10.262359477270234","10.262359477270234"
"555304","8.613978857610855","8.613978857610855","8.613978857610855","","",""
"555328","","","","10.189919244487054","10.189919244487054","10.189919244487054"
"555340","","","","10.344883849518235","10.344883849518235","10.344883849518235"
"555358","8.598918906640003","8.598918906640003","8.598918906640003","","",""
"555437","","","","11.075982101372794","11.075982101372794","11.075982101372794"
"555471","","","","10.342006792303323","10.342006792303323","10.342006792303323"
"555564","9.147024437743466","9.147024437743466","9.147024437743466","","",""
"555565","","","","10.793459049269767","10.793459049269767","10.793459049269767"
"555593","","","","9.991469035223577","9.991469035223577","9.991469035223577"
"555621","9.515834121538626","9.515834121538626","9.515834121538626","","",""
"555647","","","","10.208204746123991","10.208204746123991","10.208204746123991"
"555716","7.893913723948686","7.893913723948686","7.893913723948686","","",""
"555730","8.566033547521746","8.566033547521746","8.566033547521746","","",""
"555755","8.517519428544176","8.517519428544176","8.517519428544176","","",""
"555853","","","","11.512306485882801","11.512306485882801","11.512306485882801"
"555886","8.335939804007342","8.335939804007342","8.335939804007342","","",""
"555889","8.018753924534167","8.018753924534167","8.018753924534167","","",""
"555910","","","","10.72410503136652","10.72410503136652","10.72410503136652"
"556005","","","","10.730373249305616","10.730373249305616","10.730373249305616"
"556019","","","","11.458265879460901","11.458265879460901","11.458265879460901"
"556044","","","","10.093187654972658","10.093187654972658","10.093187654972658"
"556100","","","","10.67105562348905","10.67105562348905","10.67105562348905"
"556126","8.388988423132195","8.388988423132195","8.388988423132195","","",""
"556175","","","","11.137473664604977","11.137473664604977","11.137473664604977"
"556178","","","","9.611611768542762","9.611611768542762","9.611611768542762"
"556229","8.094908777027872","8.094908777027872","8.094908777027872","","",""
"556247","8.10864434105844","8.10864434105844","8.10864434105844","","",""
"556415","","","","10.226311408478761","10.226311408478761","10.226311408478761"
"556442","","","","9.351618739233915","9.351618739233915","9.351618739233915"
"556505","9.008970087376008","9.008970087376008","9.008970087376008","","",""
"556518","","","","9.958123203056601","9.958123203056601","9.958123203056601"
"556536","","","","9.550038198478672","9.550038198478672","9.550038198478672"
"556609","8.935985938116813","8.935985938116813","8.935985938116813","","",""
"556649","8.27624500541799","8.27624500541799","8.27624500541799","","",""
"556777","7.5539384543640455","7.5539384543640455","7.5539384543640455","","",""
"556794","","","","10.054055763793762","10.054055763793762","10.054055763793762"
"556887","8.66928774270384","8.66928774270384","8.66928774270384","","",""
"556898","","","","9.66306589079809","9.66306589079809","9.66306589079809"
"556920","8.829991952979524","8.829991952979524","8.829991952979524","","",""
"556938","","","","9.812824561838086","9.812824561838086","9.812824561838086"
"557042","","","","9.990198904805421","9.990198904805421","9.990198904805421"
"557066","","","","10.792197286064475","10.792197286064475","10.792197286064475"
"557125","","","","10.331104224790005","10.331104224790005","10.331104224790005"
"557176","","","","10.000944270745974","10.000944270745974","10.000944270745974"
"557196","8.447919663693296","8.447919663693296","8.447919663693296","","",""
"557201","8.090966749831685","8.090966749831685","8.090966749831685","","",""
"557209","","","","10.512512364234706","10.512512364234706","10.512512364234706"
"557307","9.103825404051102","9.103825404051102","9.103825404051102","","",""
"557396","9.185552433819664","9.185552433819664","9.185552433819664","","",""
"557408","9.201727269697987","9.201727269697987","9.201727269697987","","",""
"557485","8.805406580187784","8.805406580187784","8.805406580187784","10.420611016630719","10.420611016630719","10.420611016630719"
"557486","","","","11.00040358097768","11.00040358097768","11.00040358097768"
"557490","","","","9.33024317571069","9.33024317571069","9.33024317571069"
"557596","","","","9.139860875176401","9.139860875176401","9.139860875176401"
"557685","","","","9.758945149182871","9.758945149182871","9.758945149182871"
"557697","","","","9.87254256951932","9.87254256951932","9.87254256951932"
"557703","8.372991821271391","8.372991821271391","8.372991821271391","","",""
"557774","","","","10.877973257218816","10.877973257218816","10.877973257218816"
"557791","8.527737947839153","8.527737947839153","8.527737947839153","","",""
"557853","8.695150615050125","8.695150615050125","8.695150615050125","","",""
"557928","7.982952988562158","7.982952988562158","7.982952988562158","","",""
"557992","","","","11.030267294023885","11.030267294023885","11.030267294023885"
"558080","","","","10.885310998702993","10.885310998702993","10.885310998702993"
"558101","9.072724926939621","9.072724926939621","9.072724926939621","","",""
"558142","","","","10.705990919258085","10.705990919258085","10.705990919258085"
"558217","","","","10.272033151844344","10.272033151844344","10.272033151844344"
"558337","8.39395231017755","8.39395231017755","8.39395231017755","","",""
"558390","","","","9.096262559358918","9.096262559358918","9.096262559358918"
"558609","","","","11.150807427919297","11.150807427919297","11.150807427919297"
"558626","","","","10.185540656703571","10.185540656703571","10.185540656703571"
"558747","8.448685177036715","8.448685177036715","8.448685177036715","","",""
"558756","","","","11.049749874861611","11.049749874861611","11.049749874861611"
"558789","","","","10.050031068766552","10.050031068766552","10.050031068766552"
"558797","8.824923558593115","8.824923558593115","8.824923558593115","","",""
"558856","8.628531908408167","8.628531908408167","8.628531908408167","","",""
"559036","","","","10.839173787456838","10.839173787456838","10.839173787456838"
"559086","","","","10.392626121260315","10.392626121260315","10.392626121260315"
"559130","9.742147593723207","9.742147593723207","9.742147593723207","","",""
"559145","","","","11.483225090546563","11.483225090546563","11.483225090546563"
"559198","8.966545202570416","8.966545202570416","8.966545202570416","","",""
"559208","8.732098364577048","8.732098364577048","8.732098364577048","","",""
"559210","9.067065244114161","9.067065244114161","9.067065244114161","","",""
"559419","","","","10.496898884680501","10.496898884680501","10.496898884680501"
"559487","","","","10.102985010505712","10.102985010505712","10.102985010505712"
"559497","","","","10.598093641011904","10.598093641011904","10.598093641011904"
"559499","","","","9.907214732512966","9.907214732512966","9.907214732512966"
"559527","","","","11.599422091994676","11.599422091994676","11.599422091994676"
"559621","9.22621749984923","9.22621749984923","9.22621749984923","","",""
"559701","","","","11.085643175821009","11.085643175821009","11.085643175821009"
"559705","8.4303475231082","8.4303475231082","8.4303475231082","","",""
"559715","","","","10.40284526804477","10.40284526804477","10.40284526804477"
"559778","","","","11.269364678164822","11.269364678164822","11.269364678164822"
"559838","8.458268303467307","8.458268303467307","8.458268303467307","","",""
"559910","","","","11.588346517282906","11.588346517282906","11.588346517282906"
"559916","8.165603499573516","8.165603499573516","8.165603499573516","","",""
"559994","","","","11.271778618776114","11.271778618776114","11.271778618776114"
"560002","8.217908039849636","8.217908039849636","8.217908039849636","","",""
"560062","9.611562913705985","9.611562913705985","9.611562913705985","","",""
"560127","","","","10.090568930752074","10.090568930752074","10.090568930752074"
"560148","9.582013360268","9.582013360268","9.582013360268","","",""
"560175","","","","9.730208356743189","9.730208356743189","9.730208356743189"
"560205","","","","10.430844661694481","10.430844661694481","10.430844661694481"
"560224","8.52408037243872","8.52408037243872","8.52408037243872","","",""
"560268","8.672645017140939","8.672645017140939","8.672645017140939","","",""
"560291","","","","9.95871671021258","9.95871671021258","9.95871671021258"
"560323","8.800940051156383","8.800940051156383","8.800940051156383","","",""
"560344","8.515947228849633","8.515947228849633","8.515947228849633","","",""
"560351","","","","10.576442276462771","10.576442276462771","10.576442276462771"
"560437","","","","10.344690508501026","10.344690508501026","10.344690508501026"
"560447","8.670851714813365","8.670851714813365","8.670851714813365","","",""
"560513","","","","9.773419289476099","9.773419289476099","9.773419289476099"
"560557","","","","10.709480804896375","10.709480804896375","10.709480804896375"
"560612","","","","8.929398788966779","8.929398788966779","8.929398788966779"
"560633","","","","10.657512168678753","10.657512168678753","10.657512168678753"
"560634","9.025841813306732","9.025841813306732","9.025841813306732","","",""
"560640","9.032284296251488","9.032284296251488","9.032284296251488","","",""
"560700","7.922980625970257","7.922980625970257","7.922980625970257","","",""
"560714","8.885500379894536","8.885500379894536","8.885500379894536","","",""
"560718","","","","9.093581385231223","9.093581385231223","9.093581385231223"
"560736","","","","9.872636317838888","9.872636317838888","9.872636317838888"
"560880","8.55221773999213","8.55221773999213","8.55221773999213","","",""
"560896","8.952028493122606","8.952028493122606","8.952028493122606","","",""
"560899","8.634864666073375","8.634864666073375","8.634864666073375","","",""
"560923","","","","10.816659821216698","10.816659821216698","10.816659821216698"
"560929","","","","10.144439634077791","10.144439634077791","10.144439634077791"
"560989","","","","9.583341513044191","9.583341513044191","9.583341513044191"
"561003","","","","10.743563888870746","10.743563888870746","10.743563888870746"
"561047","","","","10.716405948479672","10.716405948479672","10.716405948479672"
"561082","8.257994641882785","8.257994641882785","8.257994641882785","","",""
"561119","","","","10.108219207674546","10.108219207674546","10.108219207674546"
"561169","","","","9.47848266141188","9.47848266141188","9.47848266141188"
"561170","","","","10.969903815599773","10.969903815599773","10.969903815599773"
"561185","","","","11.93439527751176","11.93439527751176","11.93439527751176"
"561188","","","","11.02180794923189","11.02180794923189","11.02180794923189"
"561366","8.326803626725583","8.326803626725583","8.326803626725583","","",""
"561371","","","","10.647219835262725","10.647219835262725","10.647219835262725"
"561416","8.425613237146763","8.425613237146763","8.425613237146763","","",""
"561593","10.34913642739013","10.34913642739013","10.34913642739013","","",""
"561595","8.954191215597415","8.954191215597415","8.954191215597415","","",""
"561655","","","","9.858125704263129","9.858125704263129","9.858125704263129"
"561705","","","","11.224312610685542","11.224312610685542","11.224312610685542"
"561830","8.724377691656903","8.724377691656903","8.724377691656903","","",""
"561864","9.421043880524307","9.421043880524307","9.421043880524307","","",""
"561882","","","","10.136967937113615","10.136967937113615","10.136967937113615"
"561884","","","","10.95217183011934","10.95217183011934","10.95217183011934"
"561952","8.592793382918895","8.592793382918895","8.592793382918895","","",""
"561974","9.399493953782462","9.399493953782462","9.399493953782462","","",""
"562094","7.831944330069605","7.831944330069605","7.831944330069605","","",""
"562119","","","","10.313470072300191","10.313470072300191","10.313470072300191"
"562153","","","","10.69507933029559","10.69507933029559","10.69507933029559"
"562158","8.845536616003967","8.845536616003967","8.845536616003967","","",""
"562176","8.516917214822696","8.516917214822696","8.516917214822696","","",""
"562179","8.443465634141276","8.443465634141276","8.443465634141276","","",""
"562241","","","","11.147079701111238","11.147079701111238","11.147079701111238"
"562246","8.880565902099562","8.880565902099562","8.880565902099562","","",""
"562263","","","","11.278732592828131","11.278732592828131","11.278732592828131"
"562326","8.786904795525738","8.786904795525738","8.786904795525738","","",""
"562383","","","","10.84755699957467","10.84755699957467","10.84755699957467"
"562447","","","","10.263384751068893","10.263384751068893","10.263384751068893"
"562465","","","","9.944334630211317","9.944334630211317","9.944334630211317"
"562468","","","","10.216043595102564","10.216043595102564","10.216043595102564"
"562535","","","","10.35295696212998","10.35295696212998","10.35295696212998"
"562558","9.069888581388525","9.069888581388525","9.069888581388525","","",""
"562580","8.544040518408304","8.544040518408304","8.544040518408304","","",""
"562615","","","","9.847803076769642","9.847803076769642","9.847803076769642"
"562682","","","","11.592299484535491","11.592299484535491","11.592299484535491"
"562726","","","","10.605595751987277","10.605595751987277","10.605595751987277"
"562734","8.669782106331093","8.669782106331093","8.669782106331093","","",""
"562763","8.315165564106394","8.315165564106394","8.315165564106394","","",""
"562779","8.622032907286961","8.622032907286961","8.622032907286961","","",""
"562784","8.955711196644401","8.955711196644401","8.955711196644401","","",""
"562847","","","","10.211682883037664","10.211682883037664","10.211682883037664"
"562869","","","","9.850326961608852","9.850326961608852","9.850326961608852"
"563023","","","","10.385780810746173","10.385780810746173","10.385780810746173"
"563052","","","","9.596870030764189","9.596870030764189","9.596870030764189"
"563068","","","","9.577553412668488","9.577553412668488","9.577553412668488"
"563073","","","","10.216078271845271","10.216078271845271","10.216078271845271"
"563122","","","","9.54305149670661","9.54305149670661","9.54305149670661"
"563207","8.184561197897947","8.184561197897947","8.184561197897947","","",""
"563296","9.064714164823233","9.064714164823233","9.064714164823233","","",""
"563429","8.402006584531106","8.402006584531106","8.402006584531106","","",""
"563440","8.516738753629875","8.516738753629875","8.516738753629875","","",""
"563496","","","","10.056754253807771","10.056754253807771","10.056754253807771"
"563585","","","","10.427142702167574","10.427142702167574","10.427142702167574"
"563682","8.33230481090434","8.33230481090434","8.33230481090434","","",""
"563718","","","","10.504054229676061","10.504054229676061","10.504054229676061"
"563729","","","","10.360692503873072","10.360692503873072","10.360692503873072"
"563730","8.246016825209512","8.246016825209512","8.246016825209512","","",""
"563971","","","","10.467215786905886","10.467215786905886","10.467215786905886"
"564019","","","","9.190150438122167","9.190150438122167","9.190150438122167"
"564236","8.040819043894373","8.040819043894373","8.040819043894373","","",""
"564417","8.339508483056322","8.339508483056322","8.339508483056322","","",""
"564525","","","","9.644476076520908","9.644476076520908","9.644476076520908"
"564576","","","","10.469657735609676","10.469657735609676","10.469657735609676"
"564706","","","","9.855152291090759","9.855152291090759","9.855152291090759"
"564724","8.795240567268399","8.795240567268399","8.795240567268399","","",""
"564773","7.756519196335652","7.756519196335652","7.756519196335652","","",""
"564894","8.716565250916071","8.716565250916071","8.716565250916071","","",""
"565013","","","","11.43372860586209","11.43372860586209","11.43372860586209"
"565038","8.78161165304729","8.78161165304729","8.78161165304729","","",""
"565062","","","","10.971768482210704","10.971768482210704","10.971768482210704"
"565183","","","","10.899662747386797","10.899662747386797","10.899662747386797"
"565186","8.07945890138528","8.07945890138528","8.07945890138528","","",""
"565327","","","","11.818056618371463","11.818056618371463","11.818056618371463"
"565475","","","","10.438322514049826","10.438322514049826","10.438322514049826"
"565518","9.41259684729135","9.41259684729135","9.41259684729135","","",""
"565695","7.9334298892341675","7.9334298892341675","7.9334298892341675","","",""
"565807","","","","10.381189831736329","10.381189831736329","10.381189831736329"
"565817","8.435993389169605","8.435993389169605","8.435993389169605","","",""
"565832","7.940312172432228","7.940312172432228","7.940312172432228","","",""
"565897","8.87416388112434","8.87416388112434","8.87416388112434","","",""
"565984","","","","10.928944061722818","10.928944061722818","10.928944061722818"
"566061","8.660605600682318","8.660605600682318","8.660605600682318","","",""
"566095","","","","10.478139332107606","10.478139332107606","10.478139332107606"
"566106","","","","9.953245883746186","9.953245883746186","9.953245883746186"
"566121","","","","10.513720640434427","10.513720640434427","10.513720640434427"
"566151","","","","10.456026278651684","10.456026278651684","10.456026278651684"
"566186","","","","10.172309578148989","10.172309578148989","10.172309578148989"
"566213","8.826427449651122","8.826427449651122","8.826427449651122","","",""
"566260","8.30250496649084","8.30250496649084","8.30250496649084","","",""
"566279","8.240811847795547","8.240811847795547","8.240811847795547","","",""
"566350","","","","10.445501725035319","10.445501725035319","10.445501725035319"
"566376","7.928543232886074","7.928543232886074","7.928543232886074","","",""
"566409","","","","10.789487813655827","10.789487813655827","10.789487813655827"
"566502","","","","10.065415836805554","10.065415836805554","10.065415836805554"
"566549","","","","10.68906435973481","10.68906435973481","10.68906435973481"
"566568","","","","10.91044633434043","10.91044633434043","10.91044633434043"
"566601","8.392338376419772","8.392338376419772","8.392338376419772","","",""
"566655","8.238202414876504","8.238202414876504","8.238202414876504","","",""
"566665","","","","10.29440864851644","10.29440864851644","10.29440864851644"
"566840","8.598040191305683","8.598040191305683","8.598040191305683","","",""
"566890","","","","10.522050696435098","10.522050696435098","10.522050696435098"
"566944","","","","9.383475253140901","9.383475253140901","9.383475253140901"
"567056","9.570334862136368","9.570334862136368","9.570334862136368","","",""
"567129","","","","10.458115740983375","10.458115740983375","10.458115740983375"
"567131","8.835349436088082","8.835349436088082","8.835349436088082","","",""
"567221","8.644694711126315","8.644694711126315","8.644694711126315","","",""
"567345","","","","9.302987643911335","9.302987643911335","9.302987643911335"
"567420","","","","10.630741374220817","10.630741374220817","10.630741374220817"
"567510","","","","10.848218896301073","10.848218896301073","10.848218896301073"
"567515","8.281607659546596","8.281607659546596","8.281607659546596","","",""
"567566","8.296646235690746","8.296646235690746","8.296646235690746","","",""
"567605","9.030033811447419","9.030033811447419","9.030033811447419","","",""
"567632","9.04008196728639","9.04008196728639","9.04008196728639","","",""
"567685","8.963880388815491","8.963880388815491","8.963880388815491","","",""
"567765","8.228053052634479","8.228053052634479","8.228053052634479","","",""
"567804","","","","11.045842405392047","11.045842405392047","11.045842405392047"
"567829","8.521952419904071","8.521952419904071","8.521952419904071","","",""
"567855","","","","9.986588208924463","9.986588208924463","9.986588208924463"
"567872","8.135586597758007","8.135586597758007","8.135586597758007","","",""
"567875","8.931412449202975","8.931412449202975","8.931412449202975","","",""
"567894","","","","9.74153550989828","9.74153550989828","9.74153550989828"
"567912","9.252713213171392","9.252713213171392","9.252713213171392","","",""
"567921","","","","10.643465761848661","10.643465761848661","10.643465761848661"
"567974","","","","9.452377755149163","9.452377755149163","9.452377755149163"
"568054","","","","11.144852936654665","11.144852936654665","11.144852936654665"
"568118","","","","11.143893642413154","11.143893642413154","11.143893642413154"
"568161","","","","9.925450651995185","9.925450651995185","9.925450651995185"
"568164","","","","10.43562585566701","10.43562585566701","10.43562585566701"
"568201","","","","10.429619490515982","10.429619490515982","10.429619490515982"
